EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
315086;0;ZG;1705;Neuheim;Windenboden;9;6345;0;Neuheim;2686372.298;1229051.582;de
315087;0;ZG;1705;Neuheim;Windenboden;10;6345;0;Neuheim;2686391.788;1229021.664;de
315088;0;ZG;1705;Neuheim;Windenboden;11;6345;0;Neuheim;2686392.984;1229025.084;de
315089;0;ZG;1705;Neuheim;Windenboden;12;6345;0;Neuheim;2686393.152;1229035.001;de
315090;0;ZG;1705;Neuheim;Windenboden;13;6345;0;Neuheim;2686398.791;1229037.566;de
315091;0;ZG;1705;Neuheim;Windenboden;14;6345;0;Neuheim;2686422.723;1229034.49;de
315092;0;ZG;1705;Neuheim;Windenboden;15;6345;0;Neuheim;2686420.157;1229040.645;de
315093;0;ZG;1705;Neuheim;Windenboden;16;6345;0;Neuheim;2686417.761;1229045.944;de
315094;0;ZG;1705;Neuheim;Windenboden;17;6345;0;Neuheim;2686415.195;1229051.586;de
315095;0;ZG;1705;Neuheim;Windenboden;18;6345;0;Neuheim;2686412.801;1229057.74;de
315096;0;ZG;1705;Neuheim;Windenboden;19;6345;0;Neuheim;2686382.208;1229088.336;de
315097;0;ZG;1705;Neuheim;Windenboden;20;6345;0;Neuheim;2686388.531;1229090.901;de
315098;0;ZG;1705;Neuheim;Windenboden;21;6345;0;Neuheim;2686393.145;1229091.243;de
315099;0;ZG;1705;Neuheim;Windenboden;22;6345;0;Neuheim;2686394.682;1229087.312;de
315100;0;ZG;1705;Neuheim;Windenboden;23;6345;0;Neuheim;2686397.587;1229080.817;de
315101;0;ZG;1705;Neuheim;Windenboden;24;6345;0;Neuheim;2686443.06;1229083.21;de
315102;0;ZG;1705;Neuheim;Windenboden;25;6345;0;Neuheim;2686449.387;1229084.747;de
315103;0;ZG;1705;Neuheim;Windenboden;26;6345;0;Neuheim;2686456.057;1229086.285;de
315104;0;ZG;1705;Neuheim;Windenboden;27;6345;0;Neuheim;2686478.629;1229093.632;de
315105;0;ZG;1705;Neuheim;Windenboden;28;6345;0;Neuheim;2686485.641;1229095.339;de
315106;0;ZG;1705;Neuheim;Windenboden;29;6345;0;Neuheim;2686491.796;1229096.707;de
315107;0;ZG;1705;Neuheim;Windenboden;30;6345;0;Neuheim;2686428.193;1229112.437;de
315108;0;ZG;1705;Neuheim;Windenboden;31;6345;0;Neuheim;2686425.801;1229116.027;de
315109;0;ZG;1705;Neuheim;Windenboden;32;6345;0;Neuheim;2686427.341;1229120.471;de
315110;0;ZG;1705;Neuheim;Windenboden;33;6345;0;Neuheim;2686432.129;1229124.572;de
315111;0;ZG;1705;Neuheim;Windenboden;34;6345;0;Neuheim;2686435.891;1229127.648;de
315112;0;ZG;1705;Neuheim;Windenboden;35;6345;0;Neuheim;2686441.704;1229126.622;de
315113;0;ZG;1705;Neuheim;Windenboden;36;6345;0;Neuheim;2686446.831;1229123.204;de
315114;0;ZG;1705;Neuheim;Windenboden;37;6345;0;Neuheim;2686452.13;1229119.444;de
315115;0;ZG;1705;Neuheim;Windenweg;3;6345;0;Neuheim;2686216.943;1228912.53;de
315116;0;ZG;1705;Neuheim;Windenweg;5;6345;0;Neuheim;2686270.107;1228945.763;de
315117;0;ZG;1705;Neuheim;Windenweg;7;6345;0;Neuheim;2686265.835;1228950.891;de
315118;0;ZG;1705;Neuheim;Windenweg;8;6345;0;Neuheim;2686362.383;1228984.568;de
315119;0;ZG;1705;Neuheim;Windenweg;9;6345;0;Neuheim;2686286.676;1228958.412;de
315120;0;ZG;1705;Neuheim;Windenweg;10;6345;0;Neuheim;2686379.138;1228992.089;de
315121;0;ZG;1705;Neuheim;Windenweg;12;6345;0;Neuheim;2686395.21;1228999.44;de
315122;0;ZG;1705;Neuheim;Windenweg;13;6345;0;Neuheim;2686500.01;1229060.293;de
315123;0;ZG;1705;Neuheim;Windenweg;14;6345;0;Neuheim;2686431.156;1229009.411;de
315124;0;ZG;1705;Neuheim;Windenweg;16;6345;0;Neuheim;2686466.495;1229025.598;de
315125;0;ZG;1705;Neuheim;Windenweg;18;6345;0;Neuheim;2686502.914;1229034.313;de
315126;0;ZG;1705;Neuheim;Windenweg;19;6345;0;Neuheim;2686622.842;1229079.444;de
315128;0;ZG;1705;Neuheim;Obere Rainstrasse;2;6345;0;Neuheim;2686155.523;1228710.409;de
315129;0;ZG;1705;Neuheim;Obere Rainstrasse;2a;6345;0;Neuheim;2686158.405;1228693.825;de
315130;0;ZG;1705;Neuheim;Obere Rainstrasse;3;6345;0;Neuheim;2686196.766;1228747.837;de
315131;0;ZG;1705;Neuheim;Obere Rainstrasse;5;6345;0;Neuheim;2686194.208;1228770.739;de
315132;0;ZG;1705;Neuheim;Obere Rainstrasse;6;6345;0;Neuheim;2686202.235;1228717.754;de
315133;0;ZG;1705;Neuheim;Obere Rainstrasse;7;6345;0;Neuheim;2686215.063;1228770.572;de
315134;0;ZG;1705;Neuheim;Obere Rainstrasse;8;6345;0;Neuheim;2686223.096;1228728.52;de
315135;0;ZG;1705;Neuheim;Obere Rainstrasse;9;6345;0;Neuheim;2686303.295;1228846.303;de
315137;0;ZG;1705;Neuheim;Obere Rainstrasse;11;6345;0;Neuheim;2686336.27;1228852.094;de
315138;0;ZG;1705;Neuheim;Obere Rainstrasse;12;6345;0;Neuheim;2686262.757;1228764.759;de
315139;0;ZG;1705;Neuheim;Obere Rainstrasse;13;6345;0;Neuheim;2686362.759;1228861.493;de
315140;0;ZG;1705;Neuheim;Obere Rainstrasse;14;6345;0;Neuheim;2686267.2;1228741.852;de
315141;0;ZG;1705;Neuheim;Windenhof;;6345;0;Neuheim;2686322.94;1228878.55;de
315142;0;ZG;1705;Neuheim;Obere Rainstrasse;16;6345;0;Neuheim;2686282.245;1228753.643;de
315144;0;ZG;1705;Neuheim;Obere Rainstrasse;20;6345;0;Neuheim;2686371.821;1228816.365;de
315145;0;ZG;1705;Neuheim;Obere Rainstrasse;24;6345;0;Neuheim;2686399.849;1228846.281;de
315146;0;ZG;1705;Neuheim;Obere Rainstrasse;26;6345;0;Neuheim;2686406.343;1228847.992;de
315147;0;ZG;1705;Neuheim;Obere Rainstrasse;28;6345;0;Neuheim;2686432.322;1228863.38;de
315148;0;ZG;1705;Neuheim;Obere Rainstrasse;32;6345;0;Neuheim;2686464.794;1228863.604;de
315149;0;ZG;1705;Neuheim;Obere Rainstrasse;34;6345;0;Neuheim;2686473.518;1228880.476;de
315150;0;ZG;1705;Neuheim;Obere Rainstrasse;36;6345;0;Neuheim;2686480.868;1228884.92;de
315151;0;ZG;1705;Neuheim;Obere Rainstrasse;38;6345;0;Neuheim;2686496.938;1228900.473;de
315152;0;ZG;1705;Neuheim;Obere Rainstrasse;40;6345;0;Neuheim;2686505.486;1228902.694;de
315153;0;ZG;1705;Neuheim;Obere Rainstrasse;42;6345;0;Neuheim;2686531.813;1228916.021;de
315154;0;ZG;1705;Neuheim;Obere Rainstrasse;44;6345;0;Neuheim;2686541.046;1228890.549;de
315155;0;ZG;1705;Neuheim;Obere Rainstrasse;46;6345;0;Neuheim;2686543.44;1228881.659;de
315156;0;ZG;1705;Neuheim;Rainstrasse;1;6345;0;Neuheim;2686249.581;1228884.966;de
315157;0;ZG;1705;Neuheim;Rainstrasse;3;6345;0;Neuheim;2686295.167;1228852.274;de
315158;0;ZG;1705;Neuheim;Rainstrasse;4;6345;0;Neuheim;2686289.282;1228782.376;de
315159;0;ZG;1705;Neuheim;Rainstrasse;6;6345;0;Neuheim;2686306.948;1228793.844;de
315160;0;ZG;1705;Neuheim;Rainstrasse;5;6345;0;Neuheim;2686321.549;1228804.029;de
315161;0;ZG;1705;Neuheim;Obere Rainstrasse;30;6345;0;Neuheim;2686460.415;1228868.803;de
315162;0;ZG;1705;Neuheim;Chilemattweg;1;6345;0;Neuheim;2686194.57;1228927.129;de
315164;0;ZG;1705;Neuheim;Chilemattweg;4;6345;0;Neuheim;2686157.155;1228990.139;de
315166;0;ZG;1705;Neuheim;Lindenweg;1;6345;0;Neuheim;2686032.959;1228837.743;de
315167;0;ZG;1705;Neuheim;Lindenweg;2;6345;0;Neuheim;2686024.595;1228865.199;de
315170;0;ZG;1705;Neuheim;Lindenweg;6;6345;0;Neuheim;2685997.601;1228902.062;de
315172;0;ZG;1705;Neuheim;Lindenweg;15;6345;0;Neuheim;2685919.866;1228953.747;de
315173;0;ZG;1705;Neuheim;Lindenweg;17;6345;0;Neuheim;2685900.818;1228962.537;de
315174;0;ZG;1705;Neuheim;Lindenweg;19;6345;0;Neuheim;2685927.68;1228973.039;de
315175;0;ZG;1705;Neuheim;Lindenweg;21;6345;0;Neuheim;2685929.268;1229002.584;de
315176;0;ZG;1705;Neuheim;Maiackerstrasse;1;6345;0;Neuheim;2686069.912;1228799.423;de
315177;0;ZG;1705;Neuheim;Maiackerstrasse;2;6345;0;Neuheim;2686090.28;1228843.207;de
315178;0;ZG;1705;Neuheim;Maiackerstrasse;3;6345;0;Neuheim;2686082.657;1228828.048;de
315179;0;ZG;1705;Neuheim;Maiackerstrasse;4;6345;0;Neuheim;2686073.223;1228851.222;de
315180;0;ZG;1705;Neuheim;Maiackerstrasse;6;6345;0;Neuheim;2686088.77;1228857.747;de
315181;0;ZG;1705;Neuheim;Maiackerstrasse;10;6345;0;Neuheim;2686057.111;1228898.574;de
315182;0;ZG;1705;Neuheim;Maiackerstrasse;12;6345;0;Neuheim;2686074.538;1228969.415;de
315184;0;ZG;1705;Neuheim;Maiackerstrasse;25;6345;0;Neuheim;2686047.194;1228977.901;de
315185;0;ZG;1705;Neuheim;Maiackerstrasse;35;6345;0;Neuheim;2686074.712;1229072.773;de
315186;0;ZG;1705;Neuheim;Maiackerstrasse;37;6345;0;Neuheim;2686063.26;1229080.465;de
315188;0;ZG;1705;Neuheim;Maiackerstrasse;41;6345;0;Neuheim;2686013.864;1229079.95;de
315189;0;ZG;1705;Neuheim;Meiacher;;6345;0;Neuheim;2685876;1229253;de
315190;0;ZG;1705;Neuheim;Mattweg;1;6345;0;Neuheim;2686074.925;1229039.972;de
315191;0;ZG;1705;Neuheim;Mattweg;3;6345;0;Neuheim;2686062.746;1229044.227;de
315192;0;ZG;1705;Neuheim;Mattweg;5;6345;0;Neuheim;2686051.465;1229048.842;de
315193;0;ZG;1705;Neuheim;Mattweg;7;6345;0;Neuheim;2686028.562;1229050.892;de
315194;0;ZG;1705;Neuheim;Mattweg;9;6345;0;Neuheim;2686017.172;1229054.116;de
315195;0;ZG;1705;Neuheim;Mattweg;11;6345;0;Neuheim;2686004.803;1229049.694;de
315196;0;ZG;1705;Neuheim;Mattweg;13;6345;0;Neuheim;2685982.701;1229053.867;de
315197;0;ZG;1705;Neuheim;Mattweg;15;6345;0;Neuheim;2685969.25;1229056.41;de
315198;0;ZG;1705;Neuheim;Meiacher;1;6345;0;Neuheim;2686037.915;1229134.48;de
315199;0;ZG;1705;Neuheim;Neuhus;1;6345;0;Neuheim;2686233.438;1229397.809;de
315200;0;ZG;1705;Neuheim;Oberdorf;1;6345;0;Neuheim;2685935.932;1228882.549;de
315201;0;ZG;1705;Neuheim;Schlössliweg;2;6345;0;Neuheim;2686045.753;1228835.003;de
315202;0;ZG;1705;Neuheim;Schlössliweg;3;6345;0;Neuheim;2686036.424;1228819.62;de
315204;0;ZG;1705;Neuheim;Schlössliweg;7;6345;0;Neuheim;2686006.231;1228762.623;de
315205;0;ZG;1705;Neuheim;Chilemattweg;3;6345;0;Neuheim;2686182.947;1228930.89;de
315206;0;ZG;1705;Neuheim;Blattmatt;1;6345;0;Neuheim;2685963.963;1228181.348;de
315207;0;ZG;1705;Neuheim;Blattmatt;2;6345;0;Neuheim;2685933.571;1228182.337;de
315208;0;ZG;1705;Neuheim;Blattmatt;3;6345;0;Neuheim;2685983.775;1228169.056;de
315209;0;ZG;1705;Neuheim;Blattmatt;4;6345;0;Neuheim;2685914.275;1228157.409;de
315210;0;ZG;1705;Neuheim;Blattmatt;5;6345;0;Neuheim;2685947.768;1228150.335;de
315211;0;ZG;1705;Neuheim;Blattmatt;6;6345;0;Neuheim;2685890.843;1228141.272;de
315212;0;ZG;1705;Neuheim;Blattmatt;7;6345;0;Neuheim;2685967.553;1228138.397;de
315213;0;ZG;1705;Neuheim;Dorfstrasse;2;6345;0;Neuheim;2686106.005;1228802.358;de
315214;0;ZG;1705;Neuheim;Dorfstrasse;3;6345;0;Neuheim;2686140.976;1228778.293;de
315215;0;ZG;1705;Neuheim;Dorfstrasse;5;6345;0;Neuheim;2686127.544;1228749.04;de
315216;0;ZG;1705;Neuheim;Dorfstrasse;6;6345;0;Neuheim;2686112.344;1228775.154;de
315217;0;ZG;1705;Neuheim;Dorfstrasse;7;6345;0;Neuheim;2686127.987;1228700.744;de
315218;0;ZG;1705;Neuheim;Dorfstrasse;8;6345;0;Neuheim;2686092.333;1228766.141;de
315219;0;ZG;1705;Neuheim;Dorfstrasse;9;6345;0;Neuheim;2685998.386;1228326.841;de
315220;0;ZG;1705;Neuheim;Edlibachstrasse;3;6345;0;Neuheim;2686059.406;1228264.639;de
315221;0;ZG;1705;Neuheim;Edlibachstrasse;7;6345;0;Neuheim;2686066.362;1228258.314;de
315222;0;ZG;1705;Neuheim;Edlibachstrasse;5;6345;0;Neuheim;2686064.65;1228263.221;de
315223;0;ZG;1705;Neuheim;Edlibachstrasse;4;6345;0;Neuheim;2686001.924;1228240.855;de
315224;0;ZG;1705;Neuheim;Edlibachstrasse;9;6345;0;Neuheim;2686044.027;1228243.424;de
315225;0;ZG;1705;Neuheim;Edlibachstrasse;11;6345;0;Neuheim;2686055.556;1228240.487;de
315226;0;ZG;1705;Neuheim;Edlibachstrasse;17;6345;0;Neuheim;2686037.181;1228183.654;de
315227;0;ZG;1705;Neuheim;Edlibachstrasse;21;6345;0;Neuheim;2686013.34;1228147.148;de
315228;0;ZG;1705;Neuheim;Edlibachstrasse;23;6345;0;Neuheim;2686019.396;1228145.418;de
315229;0;ZG;1705;Neuheim;Edlibachstrasse;25;6345;0;Neuheim;2686025.234;1228144.048;de
315230;0;ZG;1705;Neuheim;Edlibachstrasse;27;6345;0;Neuheim;2686031.434;1228142.389;de
315231;0;ZG;1705;Neuheim;Edlibachstrasse;40;6345;0;Neuheim;2685855.769;1227743.426;de
315232;0;ZG;1705;Neuheim;Edlibachstrasse;61;6345;0;Neuheim;2685911.56;1227768.071;de
315233;0;ZG;1705;Neuheim;Neuhofstrasse;1;6345;0;Neuheim;2686098.829;1228710.91;de
315235;0;ZG;1705;Neuheim;Edlibachstrasse;6;6345;0;Neuheim;2685990.658;1228198.775;de
315236;0;ZG;1705;Neuheim;Edlibachstrasse;13;6345;0;Neuheim;2686032.412;1228208.24;de
315237;0;ZG;1705;Neuheim;Edlibachstrasse;15;6345;0;Neuheim;2686042.318;1228201.772;de
315238;0;ZG;1705;Neuheim;Edlibachstrasse;19;6345;0;Neuheim;2686033.839;1228168.483;de
315240;0;ZG;1705;Neuheim;Sihlbruggstrasse;1;6345;0;Neuheim;2686023.909;1228308.902;de
315241;0;ZG;1705;Neuheim;Sihlbruggstrasse;2;6345;0;Neuheim;2686054.267;1228294.132;de
315242;0;ZG;1705;Neuheim;Sihlbruggstrasse;4;6345;0;Neuheim;2686058.793;1228306.146;de
315243;0;ZG;1705;Neuheim;Sihlbruggstrasse;6;6345;0;Neuheim;2686071.12;1228336.543;de
315244;0;ZG;1705;Neuheim;Industriestrasse;1;6345;0;Neuheim;2686163.821;1228534.411;de
315245;0;ZG;1705;Neuheim;Industriestrasse;4;6345;0;Neuheim;2686218.734;1228508.621;de
315246;0;ZG;1705;Neuheim;Industriestrasse;6;6345;0;Neuheim;2686246.499;1228528.877;de
315247;0;ZG;1705;Neuheim;Industriestrasse;3;6345;0;Neuheim;2686219.425;1228574.698;de
315248;0;ZG;1705;Neuheim;Industriestrasse;8;6345;0;Neuheim;2686322.034;1228560.175;de
315249;0;ZG;1705;Neuheim;Industriestrasse;16;6345;0;Neuheim;2686470.923;1228651.269;de
315251;0;ZG;1705;Neuheim;Sihlbruggstrasse;33;6345;0;Neuheim;2686334.594;1228708.277;de
315252;0;ZG;1705;Neuheim;Tal;1;6345;0;Neuheim;2686889.467;1229168.617;de
315253;0;ZG;1705;Neuheim;Talegg;1;6345;0;Neuheim;2686831.162;1229322.896;de
315254;0;ZG;1705;Neuheim;Talmühle;1;6345;0;Neuheim;2686927.976;1229196.18;de
315255;0;ZG;1705;Neuheim;Hinterweidli;1;6345;0;Neuheim;2686654.917;1229285.188;de
315256;0;ZG;1705;Neuheim;Neutal;1;6345;0;Neuheim;2687014.209;1229217.039;de
315257;0;ZG;1705;Neuheim;Sennweid;1;6345;0;Neuheim;2687453.649;1229455.478;de
315258;0;ZG;1705;Neuheim;Rundhus;1;6345;0;Neuheim;2686805.652;1229270.917;de
315259;0;ZG;1705;Neuheim;Poststrasse;2;6345;0;Neuheim;2686141.41;1228816.929;de
315260;0;ZG;1705;Neuheim;Poststrasse;4;6345;0;Neuheim;2686166.113;1228742.801;de
315261;0;ZG;1705;Neuheim;Hintersennweid;1;6345;0;Neuheim;2687644.08;1229224.07;de
315262;0;ZG;1705;Neuheim;Hintersennweid;2;6345;0;Neuheim;2687624.935;1229216.72;de
315263;0;ZG;1705;Neuheim;Zugerstrasse;15;6340;4;Sihlbrugg;2686167.125;1230114.629;de
315265;0;ZG;1705;Neuheim;Rossmatt;1;6340;4;Sihlbrugg;2686527.92;1230152.42;de
315266;0;ZG;1705;Neuheim;Zugerstrasse;1;6340;4;Sihlbrugg;2686290.198;1230242.047;de
315267;0;ZG;1705;Neuheim;Waldhüsli;1;6340;0;Baar;2686338.46;1230221.57;de
315270;0;ZG;1705;Neuheim;Sennweid;;6345;0;Neuheim;2687624.831;1229019;de
315271;0;ZG;1705;Neuheim;Aeschegg;1;6345;0;Neuheim;2687113.592;1227535.358;de
315272;0;ZG;1705;Neuheim;Erlenbach;1;6345;0;Neuheim;2687416.717;1227184.544;de
315273;0;ZG;1705;Neuheim;Schwellbüel;1;6345;0;Neuheim;2687088.935;1227796.518;de
315274;0;ZG;1705;Neuheim;Schwellbüel;1;6345;0;Neuheim;2687089.833;1227832.8;de
315275;0;ZG;1705;Neuheim;Winzenbach;1;6345;0;Neuheim;2687329.017;1227908.44;de
315276;0;ZG;1705;Neuheim;Winzenbach;1.2;6345;0;Neuheim;2687339.73;1227889.47;de
315277;0;ZG;1705;Neuheim;Winzenbach;3;6345;0;Neuheim;2687319.8;1227905.71;de
315278;0;ZG;1705;Neuheim;Winzenbachstrasse;2;6345;0;Neuheim;2686702.964;1228610.026;de
315279;0;ZG;1705;Neuheim;Sarbachstrasse;12;6345;0;Neuheim;2686672.767;1228651.919;de
315280;0;ZG;1705;Neuheim;Im Rietli;1;6345;0;Neuheim;2686724;1228629;de
315281;0;ZG;1705;Neuheim;Rietlistrasse;12;6345;0;Neuheim;2686821.477;1228825.919;de
315282;0;ZG;1705;Neuheim;Rietlistrasse;1;6345;0;Neuheim;2686673.542;1228768.74;de
315283;0;ZG;1705;Neuheim;Sarbachstrasse;1;6345;0;Neuheim;2686634.324;1228770.601;de
315285;0;ZG;1705;Neuheim;Sarbachstrasse;5;6345;0;Neuheim;2686700.291;1228676.752;de
315286;0;ZG;1705;Neuheim;Sarbachstrasse;4;6345;0;Neuheim;2686559.792;1228748.627;de
315288;0;ZG;1705;Neuheim;Oberlandstrasse;3;6345;0;Neuheim;2686773.867;1228671.984;de
315290;0;ZG;1705;Neuheim;Oberlandstrasse;7;6345;0;Neuheim;2686820.179;1228671.904;de
315291;0;ZG;1705;Neuheim;Stöck;1;6345;0;Neuheim;2687118.727;1228671.902;de
315292;0;ZG;1705;Neuheim;Winkel;1;6345;0;Neuheim;2687162.249;1228704.763;de
315294;0;ZG;1705;Neuheim;Chnödli;1;6345;0;Neuheim;2687262.355;1228553.659;de
315296;0;ZG;1705;Neuheim;Hof;1;6345;0;Neuheim;2687553.878;1228275.079;de
315297;0;ZG;1705;Neuheim;Hof;2;6345;0;Neuheim;2687567.08;1228276.76;de
315299;0;ZG;1705;Neuheim;Hinterberg;1;6345;0;Neuheim;2688218.057;1228233.999;de
315300;0;ZG;1705;Neuheim;Hinterberg;2;6345;0;Neuheim;2688281.009;1228286.851;de
315301;0;ZG;1705;Neuheim;Hinterbüel;2;6345;0;Neuheim;2687643.059;1227539.487;de
315302;0;ZG;1705;Neuheim;Hinterbüel;1;6345;0;Neuheim;2687628.556;1227514.582;de
315303;0;ZG;1705;Neuheim;Wies;1;6345;0;Neuheim;2687787.654;1227426.348;de
315304;0;ZG;1705;Neuheim;Oberblachen;1;6345;0;Neuheim;2688076.519;1227515.163;de
315305;0;ZG;1705;Neuheim;Unterblachen;1;6345;0;Neuheim;2688165.953;1227546.666;de
315306;0;ZG;1705;Neuheim;Neublachen;1;6345;0;Neuheim;2688190.063;1227246.528;de
315307;0;ZG;1705;Neuheim;Oelegg;1;6345;0;Neuheim;2688146.004;1227831.51;de
