EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
315368;0;ZG;1706;Oberägeri;Hauptstrasse;9;6315;0;Oberägeri;2689121.177;1221101.174;de
315369;0;ZG;1706;Oberägeri;Hauptstrasse;11;6315;0;Oberägeri;2689108.544;1221105.726;de
315370;0;ZG;1706;Oberägeri;Bachweg;1d;6315;0;Oberägeri;2689085.205;1221112.959;de
315375;0;ZG;1706;Oberägeri;Poststrasse;2;6315;0;Oberägeri;2688967.844;1221096.545;de
315376;0;ZG;1706;Oberägeri;Poststrasse;4;6315;0;Oberägeri;2688987.838;1221103.109;de
315377;0;ZG;1706;Oberägeri;Poststrasse;5;6315;0;Oberägeri;2689031.582;1221044.446;de
315378;0;ZG;1706;Oberägeri;Poststrasse;6;6315;0;Oberägeri;2688957.315;1221034.783;de
315379;0;ZG;1706;Oberägeri;Poststrasse;7;6315;0;Oberägeri;2689024.672;1221017.794;de
315380;0;ZG;1706;Oberägeri;Seemattweg;4;6315;0;Oberägeri;2689078.394;1221037.227;de
315381;0;ZG;1706;Oberägeri;Seemattweg;6;6315;0;Oberägeri;2689115.024;1221024.509;de
315382;0;ZG;1706;Oberägeri;Hauptstrasse;7;6315;0;Oberägeri;2689152.162;1221068.718;de
315383;0;ZG;1706;Oberägeri;Feldweg;1;6315;0;Oberägeri;2689217.771;1221002.542;de
315384;0;ZG;1706;Oberägeri;Feldweg;14;6315;0;Oberägeri;2689034.134;1220862.027;de
315386;0;ZG;1706;Oberägeri;Franzenmattweg;2;6315;0;Oberägeri;2689060.692;1220978.825;de
315388;0;ZG;1706;Oberägeri;Franzenmattweg;4;6315;0;Oberägeri;2689095.236;1220978.927;de
315389;0;ZG;1706;Oberägeri;Kirchmattweg;1;6315;0;Oberägeri;2689403.24;1220968.241;de
315390;0;ZG;1706;Oberägeri;Kirchmattweg;7;6315;0;Oberägeri;2689440.738;1220908.928;de
315391;0;ZG;1706;Oberägeri;Morgartenstrasse;1;6315;0;Oberägeri;2689227.973;1221049.867;de
315392;0;ZG;1706;Oberägeri;Morgartenstrasse;2;6315;0;Oberägeri;2689235.985;1221008.394;de
315393;0;ZG;1706;Oberägeri;Morgartenstrasse;3;6315;0;Oberägeri;2689259.387;1221041.263;de
315394;0;ZG;1706;Oberägeri;Morgartenstrasse;4;6315;0;Oberägeri;2689287.884;1221016.029;de
315395;0;ZG;1706;Oberägeri;Morgartenstrasse;5;6315;0;Oberägeri;2689287.988;1221044.572;de
315396;0;ZG;1706;Oberägeri;Morgartenstrasse;6;6315;0;Oberägeri;2689311.949;1221008.398;de
315397;0;ZG;1706;Oberägeri;Morgartenstrasse;7;6315;0;Oberägeri;2689307.669;1221033.287;de
315398;0;ZG;1706;Oberägeri;Morgartenstrasse;9;6315;0;Oberägeri;2689321.811;1221032.462;de
315399;0;ZG;1706;Oberägeri;Morgartenstrasse;11;6315;0;Oberägeri;2689360.265;1221023.792;de
315400;0;ZG;1706;Oberägeri;Morgartenstrasse;13;6315;0;Oberägeri;2689379.569;1221018.829;de
315401;0;ZG;1706;Oberägeri;Morgartenstrasse;14;6315;0;Oberägeri;2689465.654;1220913.599;de
315402;0;ZG;1706;Oberägeri;Morgartenstrasse;16;6315;0;Oberägeri;2689470.74;1220917.465;de
315403;0;ZG;1706;Oberägeri;Morgartenstrasse;18;6315;0;Oberägeri;2689495.156;1220930.027;de
315404;0;ZG;1706;Oberägeri;Morgartenstrasse;22;6315;0;Oberägeri;2689562.582;1220944.858;de
315405;0;ZG;1706;Oberägeri;Morgartenstrasse;24;6315;0;Oberägeri;2689685.7;1220889.95;de
315406;0;ZG;1706;Oberägeri;Rothusweg;9;6315;0;Oberägeri;2689560.649;1221037.301;de
315407;0;ZG;1706;Oberägeri;Rothusweg;11;6315;0;Oberägeri;2689567.764;1221003.145;de
315408;0;ZG;1706;Oberägeri;Kalchrainstrasse;13;6315;0;Oberägeri;2689614.722;1220994.805;de
315410;0;ZG;1706;Oberägeri;Kirchmattweg;3;6315;0;Oberägeri;2689406.846;1220899.662;de
315411;0;ZG;1706;Oberägeri;Feldweg;16;6315;0;Oberägeri;2689040.033;1220816.908;de
315412;0;ZG;1706;Oberägeri;Morgartenstrasse;20;6315;0;Oberägeri;2689524.422;1220934.503;de
315413;0;ZG;1706;Oberägeri;Kirchmattweg;5;6315;0;Oberägeri;2689426.879;1220903.251;de
315415;0;ZG;1706;Oberägeri;Fischmattstrasse;1;6315;0;Oberägeri;2688713.86;1221237.174;de
315416;0;ZG;1706;Oberägeri;Fischmattstrasse;2;6315;0;Oberägeri;2688763.543;1221244.028;de
315417;0;ZG;1706;Oberägeri;Fischmattstrasse;5;6315;0;Oberägeri;2688740.484;1221287.521;de
315419;0;ZG;1706;Oberägeri;Fischmattstrasse;9;6315;0;Oberägeri;2688752.897;1221325.229;de
315420;0;ZG;1706;Oberägeri;Hauptstrasse;14;6315;0;Oberägeri;2689026.958;1221136.534;de
315422;0;ZG;1706;Oberägeri;Hauptstrasse;18;6315;0;Oberägeri;2688995.924;1221152.304;de
315423;0;ZG;1706;Oberägeri;Hauptstrasse;20;6315;0;Oberägeri;2688980.209;1221152.683;de
315424;0;ZG;1706;Oberägeri;Hauptstrasse;26;6315;0;Oberägeri;2688929.891;1221166.595;de
315425;0;ZG;1706;Oberägeri;Hauptstrasse;28;6315;0;Oberägeri;2688917.988;1221178.499;de
315426;0;ZG;1706;Oberägeri;Hauptstrasse;30;6315;0;Oberägeri;2688898.148;1221179.262;de
315427;0;ZG;1706;Oberägeri;Hauptstrasse;32;6315;0;Oberägeri;2688873.778;1221186.18;de
315429;0;ZG;1706;Oberägeri;Hauptstrasse;36;6315;0;Oberägeri;2688828.361;1221207.898;de
315430;0;ZG;1706;Oberägeri;Hauptstrasse;38;6315;0;Oberägeri;2688810.938;1221245.603;de
315431;0;ZG;1706;Oberägeri;Hauptstrasse;40;6315;0;Oberägeri;2688792.477;1221248.311;de
315432;0;ZG;1706;Oberägeri;Hauptstrasse;44;6315;0;Oberägeri;2688768.46;1221217.6;de
315433;0;ZG;1706;Oberägeri;Hauptstrasse;46;6315;0;Oberägeri;2688756.681;1221221.308;de
315434;0;ZG;1706;Oberägeri;Raindliweg;2;6315;0;Oberägeri;2688884.157;1221191.572;de
315435;0;ZG;1706;Oberägeri;Raindliweg;4;6315;0;Oberägeri;2688880.087;1221200.782;de
315436;0;ZG;1706;Oberägeri;Raindliweg;8;6315;0;Oberägeri;2688880.857;1221236.376;de
315437;0;ZG;1706;Oberägeri;Hauptstrasse;22;6315;0;Oberägeri;2688971.22;1221162.637;de
315438;0;ZG;1706;Oberägeri;Hauptstrasse;2;6315;0;Oberägeri;2689137.795;1221106.529;de
315440;0;ZG;1706;Oberägeri;Hauptstrasse;6;6315;0;Oberägeri;2689119.326;1221132.575;de
315441;0;ZG;1706;Oberägeri;Hauptstrasse;8;6315;0;Oberägeri;2689112.661;1221156.182;de
315442;0;ZG;1706;Oberägeri;Hofmattstrasse;1;6315;0;Oberägeri;2689033.611;1221234.025;de
315443;0;ZG;1706;Oberägeri;Hofmattstrasse;3;6315;0;Oberägeri;2689044.323;1221247.633;de
315444;0;ZG;1706;Oberägeri;Hofmattstrasse;5;6315;0;Oberägeri;2689059.954;1221261.098;de
315446;0;ZG;1706;Oberägeri;Hofmattstrasse;11;6315;0;Oberägeri;2689129.865;1221291.835;de
315447;0;ZG;1706;Oberägeri;Hofmattstrasse;13;6315;0;Oberägeri;2689149.045;1221281.153;de
315448;0;ZG;1706;Oberägeri;Hofmattstrasse;15;6315;0;Oberägeri;2689173.027;1221286.292;de
315449;0;ZG;1706;Oberägeri;Hofmattstrasse;17;6315;0;Oberägeri;2689192.142;1221289.545;de
315450;0;ZG;1706;Oberägeri;Hofmattstrasse;19;6315;0;Oberägeri;2689215.616;1221272.027;de
315451;0;ZG;1706;Oberägeri;Mitteldorfstrasse;1;6315;0;Oberägeri;2689086.767;1221143.463;de
315452;0;ZG;1706;Oberägeri;Mitteldorfstrasse;2;6315;0;Oberägeri;2689103.747;1221154.457;de
315453;0;ZG;1706;Oberägeri;Mitteldorfstrasse;3;6315;0;Oberägeri;2689054.615;1221150.892;de
315454;0;ZG;1706;Oberägeri;Mitteldorfstrasse;4;6315;0;Oberägeri;2689052.173;1221172.769;de
315455;0;ZG;1706;Oberägeri;Mitteldorfstrasse;5;6315;0;Oberägeri;2689022.296;1221185.547;de
315456;0;ZG;1706;Oberägeri;Mitteldorfstrasse;7;6315;0;Oberägeri;2689011.388;1221207.309;de
315457;0;ZG;1706;Oberägeri;Müsliweg;1;6315;0;Oberägeri;2689075.998;1221286.792;de
315458;0;ZG;1706;Oberägeri;Müsliweg;3;6315;0;Oberägeri;2689080.57;1221320.288;de
315459;0;ZG;1706;Oberägeri;Müsliweg;5;6315;0;Oberägeri;2689072.992;1221353.224;de
315460;0;ZG;1706;Oberägeri;Müsliweg;6;6315;0;Oberägeri;2689124.745;1221339.015;de
315461;0;ZG;1706;Oberägeri;Müsliweg;9;6315;0;Oberägeri;2689046.969;1221420.56;de
315462;0;ZG;1706;Oberägeri;Müsliweg;14;6315;0;Oberägeri;2689088.406;1221403.223;de
315463;0;ZG;1706;Oberägeri;Schulweg;1;6315;0;Oberägeri;2689168.635;1221156.662;de
315465;0;ZG;1706;Oberägeri;Acherweg;1;6315;0;Oberägeri;2688702.769;1221390.724;de
315466;0;ZG;1706;Oberägeri;Acherweg;2;6315;0;Oberägeri;2688756.169;1221411.344;de
315467;0;ZG;1706;Oberägeri;Acherweg;3;6315;0;Oberägeri;2688671.672;1221393.902;de
315469;0;ZG;1706;Oberägeri;Acherweg;6;6315;0;Oberägeri;2688708.922;1221419.832;de
315471;0;ZG;1706;Oberägeri;Acherweg;10;6315;0;Oberägeri;2688649.696;1221428.829;de
315472;0;ZG;1706;Oberägeri;Acherweg;12;6315;0;Oberägeri;2688616.629;1221423.554;de
315473;0;ZG;1706;Oberägeri;Acherweg;14;6315;0;Oberägeri;2688595.864;1221427.836;de
315474;0;ZG;1706;Oberägeri;Mitteldorfstrasse;11;6315;0;Oberägeri;2688975.868;1221245.662;de
315475;0;ZG;1706;Oberägeri;Mitteldorfstrasse;13;6315;0;Oberägeri;2688953.38;1221253.231;de
315476;0;ZG;1706;Oberägeri;Mitteldorfstrasse;15;6315;0;Oberägeri;2688937.797;1221253.891;de
315477;0;ZG;1706;Oberägeri;Mitteldorfstrasse;17;6315;0;Oberägeri;2688911.274;1221260.257;de
315478;0;ZG;1706;Oberägeri;Mitteldorfstrasse;19;6315;0;Oberägeri;2688884.732;1221273.756;de
315481;0;ZG;1706;Oberägeri;Mitteldorfstrasse;21;6315;0;Oberägeri;2688859.931;1221274.076;de
315482;0;ZG;1706;Oberägeri;Mitteldorfstrasse;24;6315;0;Oberägeri;2688845.224;1221301.815;de
315483;0;ZG;1706;Oberägeri;Mitteldorfstrasse;25;6315;0;Oberägeri;2688798.214;1221301.397;de
315484;0;ZG;1706;Oberägeri;Mitteldorfstrasse;28;6315;0;Oberägeri;2688800.714;1221327.266;de
315485;0;ZG;1706;Oberägeri;Mitteldorfstrasse;30;6315;0;Oberägeri;2688790.167;1221339.965;de
315486;0;ZG;1706;Oberägeri;Mitteldorfstrasse;32;6315;0;Oberägeri;2688779.879;1221348.279;de
315487;0;ZG;1706;Oberägeri;Mitteldorfstrasse;33;6315;0;Oberägeri;2688769.654;1221336.436;de
315488;0;ZG;1706;Oberägeri;Mitteldorfstrasse;34;6315;0;Oberägeri;2688758.08;1221368.301;de
315489;0;ZG;1706;Oberägeri;Schneitstrasse;1;6315;0;Oberägeri;2688786.853;1221377.369;de
315490;0;ZG;1706;Oberägeri;Schneitstrasse;2;6315;0;Oberägeri;2688794.047;1221356.565;de
315491;0;ZG;1706;Oberägeri;Schneitstrasse;4;6315;0;Oberägeri;2688814.494;1221380.101;de
315492;0;ZG;1706;Oberägeri;Schneitstrasse;5;6315;0;Oberägeri;2688813.25;1221446.977;de
315493;0;ZG;1706;Oberägeri;Schneitstrasse;6;6315;0;Oberägeri;2688831.733;1221425.397;de
315494;0;ZG;1706;Oberägeri;Schneitstrasse;7;6315;0;Oberägeri;2688806.337;1221447.293;de
315495;0;ZG;1706;Oberägeri;Mitteldorfstrasse;35a;6315;0;Oberägeri;2688723.427;1221346.438;de
315496;0;ZG;1706;Oberägeri;Mitteldorfstrasse;35b;6315;0;Oberägeri;2688726.394;1221325.446;de
315500;0;ZG;1706;Oberägeri;Brandäuliweg;2a;6315;0;Oberägeri;2688891.332;1221720.706;de
315501;0;ZG;1706;Oberägeri;Eggmatt;4;6315;0;Oberägeri;2689055.036;1221568.222;de
315503;0;ZG;1706;Oberägeri;Eggstrasse;2;6315;0;Oberägeri;2688834.677;1221474.575;de
315504;0;ZG;1706;Oberägeri;Eggstrasse;7;6315;0;Oberägeri;2688807.817;1221608.917;de
315505;0;ZG;1706;Oberägeri;Eggstrasse;8;6315;0;Oberägeri;2688793.649;1221560.795;de
315506;0;ZG;1706;Oberägeri;Eggstrasse;11;6315;0;Oberägeri;2688891.547;1221531.144;de
315507;0;ZG;1706;Oberägeri;Eggstrasse;12;6315;0;Oberägeri;2688840.975;1221532.399;de
315509;0;ZG;1706;Oberägeri;Eggstrasse;15;6315;0;Oberägeri;2688876.564;1221542.62;de
315510;0;ZG;1706;Oberägeri;Eggstrasse;16;6315;0;Oberägeri;2688882.125;1221478.572;de
315511;0;ZG;1706;Oberägeri;Eggstrasse;17;6315;0;Oberägeri;2688867.655;1221565.183;de
315514;0;ZG;1706;Oberägeri;Eggstrasse;18;6315;0;Oberägeri;2688887.337;1221501.591;de
315515;0;ZG;1706;Oberägeri;Eggstrasse;19;6315;0;Oberägeri;2688858.051;1221596.456;de
315516;0;ZG;1706;Oberägeri;Eggstrasse;20;6315;0;Oberägeri;2688925.605;1221534.094;de
315517;0;ZG;1706;Oberägeri;Eggstrasse;22;6315;0;Oberägeri;2688901.178;1221556.212;de
315518;0;ZG;1706;Oberägeri;Eggstrasse;23;6315;0;Oberägeri;2688974.857;1221629.512;de
315520;0;ZG;1706;Oberägeri;Eggstrasse;26;6315;0;Oberägeri;2688945.546;1221560.728;de
315521;0;ZG;1706;Oberägeri;Eggstrasse;28b;6315;0;Oberägeri;2688956.518;1221595.934;de
315522;0;ZG;1706;Oberägeri;Im Müsli;1;6315;0;Oberägeri;2688956.755;1221497.32;de
315523;0;ZG;1706;Oberägeri;Im Müsli;2;6315;0;Oberägeri;2688915.333;1221478.269;de
315524;0;ZG;1706;Oberägeri;Im Müsli;2a;6315;0;Oberägeri;2688931.364;1221490.075;de
315525;0;ZG;1706;Oberägeri;Im Müsli;3;6315;0;Oberägeri;2688981.908;1221484.623;de
315526;0;ZG;1706;Oberägeri;Im Müsli;4;6315;0;Oberägeri;2688957.487;1221478.11;de
315527;0;ZG;1706;Oberägeri;Im Müsli;5;6315;0;Oberägeri;2689019.118;1221484.703;de
315528;0;ZG;1706;Oberägeri;Im Müsli;6;6315;0;Oberägeri;2688946.096;1221456.049;de
315529;0;ZG;1706;Oberägeri;Im Müsli;7;6315;0;Oberägeri;2689060.888;1221475.342;de
315530;0;ZG;1706;Oberägeri;Im Müsli;8;6315;0;Oberägeri;2688980.854;1221450.353;de
315532;0;ZG;1706;Oberägeri;Im Müsli;11;6315;0;Oberägeri;2689148.401;1221447.831;de
315533;0;ZG;1706;Oberägeri;Im Müsli;12;6315;0;Oberägeri;2689058.364;1221450.678;de
315534;0;ZG;1706;Oberägeri;Im Müsli;14;6315;0;Oberägeri;2689092.231;1221440.097;de
315535;0;ZG;1706;Oberägeri;Im Müsli;16;6315;0;Oberägeri;2689134.867;1221431.52;de
315536;0;ZG;1706;Oberägeri;Müsliweg;15;6315;0;Oberägeri;2688966.431;1221531.74;de
315537;0;ZG;1706;Oberägeri;Eggmatt;6;6315;0;Oberägeri;2689102.574;1221555.198;de
315540;0;ZG;1706;Oberägeri;Eggstrasse;28a;6315;0;Oberägeri;2688952.39;1221591.579;de
315543;0;ZG;1706;Oberägeri;Bruhst;1;6315;0;Oberägeri;2689698.949;1222398.717;de
315544;0;ZG;1706;Oberägeri;Eggboden;1;6315;0;Oberägeri;2689058.34;1221668.001;de
315545;0;ZG;1706;Oberägeri;Eggboden;2;6315;0;Oberägeri;2689081.156;1221694.654;de
315546;0;ZG;1706;Oberägeri;Eggboden;3;6315;0;Oberägeri;2689051.697;1221703.554;de
315547;0;ZG;1706;Oberägeri;Eggboden;4;6315;0;Oberägeri;2689055.541;1221728.595;de
315548;0;ZG;1706;Oberägeri;Eggboden;5;6315;0;Oberägeri;2689027.473;1221689.097;de
315550;0;ZG;1706;Oberägeri;Eggboden;7;6315;0;Oberägeri;2689004.777;1221677.094;de
315552;0;ZG;1706;Oberägeri;Eggboden;9;6315;0;Oberägeri;2688978.962;1221663.419;de
315553;0;ZG;1706;Oberägeri;Eggboden;10;6315;0;Oberägeri;2688982.279;1221701.393;de
315554;0;ZG;1706;Oberägeri;Eggboden;11;6315;0;Oberägeri;2688951.512;1221668.89;de
315555;0;ZG;1706;Oberägeri;Eggboden;12;6315;0;Oberägeri;2688961.185;1221697.216;de
315556;0;ZG;1706;Oberägeri;Eggstrasse;27;6315;0;Oberägeri;2689087.868;1221681.463;de
315557;0;ZG;1706;Oberägeri;Eggstrasse;29;6315;0;Oberägeri;2689098.395;1221713.694;de
315558;0;ZG;1706;Oberägeri;Eggstrasse;31;6315;0;Oberägeri;2689118.704;1221709.074;de
315560;0;ZG;1706;Oberägeri;Eggweg;2;6315;0;Oberägeri;2689149.71;1221695.261;de
315561;0;ZG;1706;Oberägeri;Eggweg;12;6315;0;Oberägeri;2689247.144;1221647.368;de
315562;0;ZG;1706;Oberägeri;Kasparsmatt;2;6315;0;Oberägeri;2689611.505;1221966.558;de
315563;0;ZG;1706;Oberägeri;Kasparsmatt;7;6315;0;Oberägeri;2689668.236;1222050.14;de
315564;0;ZG;1706;Oberägeri;Kasparsmatt;10;6315;0;Oberägeri;2689729.136;1222033.906;de
315565;0;ZG;1706;Oberägeri;Rüsliweg;1;6315;0;Oberägeri;2689431.375;1221724.858;de
315566;0;ZG;1706;Oberägeri;Würzli;;6315;0;Oberägeri;2689141.795;1221896.836;de
315567;0;ZG;1706;Oberägeri;Schwand;;6315;2;Alosen;2690225.81;1222540.83;de
315568;0;ZG;1706;Oberägeri;Hinterhaltenbühl;2;6315;0;Oberägeri;2689742.408;1222164.004;de
315569;0;ZG;1706;Oberägeri;Eggstrasse;51;6315;0;Oberägeri;2689507.049;1221926.413;de
315570;0;ZG;1706;Oberägeri;Eggstrasse;55;6315;0;Oberägeri;2689407.981;1221916.7;de
315572;0;ZG;1706;Oberägeri;Eggstrasse;61;6315;0;Oberägeri;2689424.956;1222146.528;de
315573;0;ZG;1706;Oberägeri;Hinterhaltenbühl;3;6315;0;Oberägeri;2690010.324;1222374.3;de
315574;0;ZG;1706;Oberägeri;Eggboden;9;6315;0;Oberägeri;2688973;1221658;de
315575;0;ZG;1706;Oberägeri;Berghaldenweg;1;6315;0;Oberägeri;2688662.881;1221457.836;de
315576;0;ZG;1706;Oberägeri;Berghaldenweg;3;6315;0;Oberägeri;2688616.876;1221454.027;de
315577;0;ZG;1706;Oberägeri;Berghaldenweg;5;6315;0;Oberägeri;2688579.865;1221458.198;de
315578;0;ZG;1706;Oberägeri;Berghaldenweg;7;6315;0;Oberägeri;2688545.977;1221463.767;de
315579;0;ZG;1706;Oberägeri;Berghaldenweg;9;6315;0;Oberägeri;2688522.118;1221471.914;de
315580;0;ZG;1706;Oberägeri;Fichtenstrasse;1a;6315;0;Oberägeri;2688475.788;1221606.833;de
315581;0;ZG;1706;Oberägeri;Fichtenstrasse;3;6315;0;Oberägeri;2688505.016;1221638.498;de
315583;0;ZG;1706;Oberägeri;Fichtenstrasse;9;6315;0;Oberägeri;2688560.53;1221679.624;de
315584;0;ZG;1706;Oberägeri;Fichtenstrasse;11;6315;0;Oberägeri;2688484.681;1221662.593;de
315586;0;ZG;1706;Oberägeri;Fichtenstrasse;15;6315;0;Oberägeri;2688423.872;1221623.046;de
315587;0;ZG;1706;Oberägeri;Fichtenstrasse;19;6315;0;Oberägeri;2688402.861;1221640.135;de
315588;0;ZG;1706;Oberägeri;Fichtenstrasse;21;6315;0;Oberägeri;2688427.473;1221653.287;de
315589;0;ZG;1706;Oberägeri;Gubelweg;2;6315;0;Oberägeri;2688769.706;1221462.206;de
315590;0;ZG;1706;Oberägeri;Haltenstrasse;3;6315;0;Oberägeri;2688660.902;1221712.412;de
315591;0;ZG;1706;Oberägeri;Haltenstrasse;11;6315;0;Oberägeri;2688787.326;1221701.957;de
315593;0;ZG;1706;Oberägeri;Hasenlohweg;2c;6315;0;Oberägeri;2688515.223;1221608.338;de
315594;0;ZG;1706;Oberägeri;Hasenlohweg;2a;6315;0;Oberägeri;2688509.884;1221600.251;de
315595;0;ZG;1706;Oberägeri;Hasenlohweg;2b;6315;0;Oberägeri;2688510.341;1221604.854;de
315596;0;ZG;1706;Oberägeri;Hasenlohweg;3;6315;0;Oberägeri;2688553.034;1221611.54;de
315598;0;ZG;1706;Oberägeri;Hasenlohweg;6;6315;0;Oberägeri;2688536.563;1221559.774;de
315599;0;ZG;1706;Oberägeri;Hasenlohweg;7;6315;0;Oberägeri;2688582.187;1221578.988;de
315600;0;ZG;1706;Oberägeri;Hasenlohweg;9;6315;0;Oberägeri;2688615.424;1221570.005;de
315601;0;ZG;1706;Oberägeri;Hasenlohweg;10;6315;0;Oberägeri;2688576.063;1221554.151;de
315603;0;ZG;1706;Oberägeri;Hasenlohweg;12;6315;0;Oberägeri;2688602.668;1221546.469;de
315605;0;ZG;1706;Oberägeri;Hasenlohweg;14;6315;0;Oberägeri;2688636.243;1221540.947;de
315606;0;ZG;1706;Oberägeri;Hasenlohweg;18;6315;0;Oberägeri;2688708.147;1221524.684;de
315608;0;ZG;1706;Oberägeri;Schneitstrasse;8;6315;0;Oberägeri;2688743.849;1221461.055;de
315609;0;ZG;1706;Oberägeri;Schneitstrasse;9;6315;0;Oberägeri;2688733.427;1221440.356;de
315610;0;ZG;1706;Oberägeri;Schneitstrasse;10;6315;0;Oberägeri;2688707.988;1221498.2;de
315611;0;ZG;1706;Oberägeri;Schneitstrasse;11;6315;0;Oberägeri;2688713.259;1221448.204;de
315612;0;ZG;1706;Oberägeri;Schneitstrasse;12;6315;0;Oberägeri;2688692.23;1221488.753;de
315613;0;ZG;1706;Oberägeri;Schneitstrasse;13;6315;0;Oberägeri;2688690.243;1221460.363;de
315614;0;ZG;1706;Oberägeri;Schneitstrasse;14;6315;0;Oberägeri;2688675.808;1221497.037;de
315615;0;ZG;1706;Oberägeri;Schneitstrasse;15;6315;0;Oberägeri;2688647.355;1221478.833;de
315616;0;ZG;1706;Oberägeri;Schneitstrasse;16;6315;0;Oberägeri;2688648.962;1221500.4;de
315617;0;ZG;1706;Oberägeri;Schneitstrasse;17;6315;0;Oberägeri;2688614.227;1221489.256;de
315618;0;ZG;1706;Oberägeri;Schneitstrasse;18;6315;0;Oberägeri;2688624.179;1221507.989;de
315619;0;ZG;1706;Oberägeri;Schneitstrasse;20;6315;0;Oberägeri;2688590.732;1221515.816;de
315620;0;ZG;1706;Oberägeri;Schneitstrasse;21;6315;0;Oberägeri;2688552.057;1221495.149;de
315621;0;ZG;1706;Oberägeri;Schneitstrasse;23;6315;0;Oberägeri;2688526.421;1221510.257;de
315622;0;ZG;1706;Oberägeri;Schneitstrasse;25;6315;0;Oberägeri;2688510.928;1221535.829;de
315623;0;ZG;1706;Oberägeri;Schneitstrasse;35;6315;0;Oberägeri;2688337.868;1221556.756;de
