EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
313566;0;ZG;1703;Hünenberg;Heinrichstrasse;18b;6331;0;Hünenberg;2675107.737;1224906.414;de
313567;0;ZG;1703;Hünenberg;Heinrichstrasse;18a;6331;0;Hünenberg;2675110.815;1224902.216;de
313568;0;ZG;1703;Hünenberg;Heinrichstrasse;16b;6331;0;Hünenberg;2675123.721;1224877.549;de
313569;0;ZG;1703;Hünenberg;Heinrichstrasse;16a;6331;0;Hünenberg;2675124.651;1224871.786;de
313570;0;ZG;1703;Hünenberg;Heinrichstrasse;14b;6331;0;Hünenberg;2675128.614;1224845.682;de
313571;0;ZG;1703;Hünenberg;Heinrichstrasse;14a;6331;0;Hünenberg;2675129.118;1224839.581;de
313572;0;ZG;1703;Hünenberg;Heinrichstrasse;12a;6331;0;Hünenberg;2675130.519;1224817.134;de
313573;0;ZG;1703;Hünenberg;Heinrichstrasse;6b;6331;0;Hünenberg;2675099.232;1224817.132;de
313574;0;ZG;1703;Hünenberg;Heinrichstrasse;6c;6331;0;Hünenberg;2675099.793;1224810.246;de
313575;0;ZG;1703;Hünenberg;Chamerstrasse;10;6331;0;Hünenberg;2674935.072;1225358.533;de
313576;0;ZG;1703;Hünenberg;Maihölzliweg;2;6331;0;Hünenberg;2675009.889;1225393.252;de
313577;0;ZG;1703;Hünenberg;Zentrumstrasse;3;6331;0;Hünenberg;2675030.268;1225324.807;de
313578;0;ZG;1703;Hünenberg;Chamerstrasse;6;6331;0;Hünenberg;2674938.012;1225282.507;de
313579;0;ZG;1703;Hünenberg;Chamerstrasse;4;6331;0;Hünenberg;2674947.208;1225227.537;de
313581;0;ZG;1703;Hünenberg;Chamerstrasse;5;6331;0;Hünenberg;2674896.375;1225215.775;de
313582;0;ZG;1703;Hünenberg;Chamerstrasse;2;6331;0;Hünenberg;2674880.324;1225123.027;de
313583;0;ZG;1703;Hünenberg;Chamerstrasse;9;6331;0;Hünenberg;2674905.938;1225304.583;de
313584;0;ZG;1703;Hünenberg;Chamerstrasse;11;6331;0;Hünenberg;2674899.262;1225361.592;de
313585;0;ZG;1703;Hünenberg;Bergstrasse;5;6331;0;Hünenberg;2674873.449;1225588.257;de
313586;0;ZG;1703;Hünenberg;Bergstrasse;3;6331;0;Hünenberg;2674897.13;1225596.047;de
313587;0;ZG;1703;Hünenberg;Chamerstrasse;28;6331;0;Hünenberg;2674960.849;1225639.851;de
313589;0;ZG;1703;Hünenberg;Chamerstrasse;20;6331;0;Hünenberg;2674937.026;1225489.587;de
313590;0;ZG;1703;Hünenberg;Chamerstrasse;18;6331;0;Hünenberg;2674942.823;1225467.229;de
313591;0;ZG;1703;Hünenberg;Chamerstrasse;16;6331;0;Hünenberg;2674946.024;1225456.624;de
313592;0;ZG;1703;Hünenberg;Chamerstrasse;12;6331;0;Hünenberg;2674945.558;1225384.664;de
313594;0;ZG;1703;Hünenberg;Unterhubel;2;6331;0;Hünenberg;2675501.112;1225336.464;de
313595;0;ZG;1703;Hünenberg;Hubel;2;6331;0;Hünenberg;2675584.037;1225317.661;de
313596;0;ZG;1703;Hünenberg;Hubel;1;6331;0;Hünenberg;2675603.76;1225364.836;de
313597;0;ZG;1703;Hünenberg;Chamerstrasse;54;6331;0;Hünenberg;2675582.721;1225889.992;de
313598;0;ZG;1703;Hünenberg;Alter Hubelweg;4;6331;0;Hünenberg;2675304.357;1225726.358;de
313599;0;ZG;1703;Hünenberg;Moosmattstrasse;9;6331;0;Hünenberg;2675255.829;1225626.023;de
313600;0;ZG;1703;Hünenberg;Moosmattstrasse;8;6331;0;Hünenberg;2675203.888;1225623.655;de
313601;0;ZG;1703;Hünenberg;Schürmattstrasse;1;6331;0;Hünenberg;2675199.084;1225667.608;de
313602;0;ZG;1703;Hünenberg;Schürmattstrasse;5;6331;0;Hünenberg;2675166.943;1225663.283;de
313603;0;ZG;1703;Hünenberg;Moosmattstrasse;11;6331;0;Hünenberg;2675257.028;1225594.604;de
313604;0;ZG;1703;Hünenberg;Moosmattstrasse;13;6331;0;Hünenberg;2675267.023;1225560.044;de
313605;0;ZG;1703;Hünenberg;Moosmattstrasse;3;6331;0;Hünenberg;2675241.148;1225697.451;de
313606;0;ZG;1703;Hünenberg;Moosmattstrasse;7;6331;0;Hünenberg;2675272.473;1225677.572;de
313607;0;ZG;1703;Hünenberg;Chamerstrasse;38;6331;0;Hünenberg;2675116.479;1225750.246;de
313608;0;ZG;1703;Hünenberg;Chamerstrasse;40;6331;0;Hünenberg;2675154.395;1225766.698;de
313609;0;ZG;1703;Hünenberg;Moosmattstrasse;2;6331;0;Hünenberg;2675168.88;1225738.591;de
313610;0;ZG;1703;Hünenberg;Moosmattstrasse;4;6331;0;Hünenberg;2675180.866;1225711.344;de
313611;0;ZG;1703;Hünenberg;Schürmattstrasse;4a;6331;0;Hünenberg;2675089.715;1225668.462;de
313612;0;ZG;1703;Hünenberg;Schürmattstrasse;6a;6331;0;Hünenberg;2675043.018;1225650.872;de
313613;0;ZG;1703;Hünenberg;Schürmattstrasse;2a;6331;0;Hünenberg;2675143.021;1225688.123;de
313614;0;ZG;1703;Hünenberg;Schürmattstrasse;2b;6331;0;Hünenberg;2675122.151;1225711.446;de
313616;0;ZG;1703;Hünenberg;Gartenstrasse;4;6331;0;Hünenberg;2675003.208;1225769.394;de
313617;0;ZG;1703;Hünenberg;Gartenstrasse;6;6331;0;Hünenberg;2675035.481;1225783.625;de
313618;0;ZG;1703;Hünenberg;Gartenstrasse;8;6331;0;Hünenberg;2675075.137;1225800.832;de
313619;0;ZG;1703;Hünenberg;Gartenstrasse;10;6331;0;Hünenberg;2675097.776;1225821.802;de
313620;0;ZG;1703;Hünenberg;Gartenstrasse;12;6331;0;Hünenberg;2675133.369;1225829.622;de
313621;0;ZG;1703;Hünenberg;Gartenstrasse;14;6331;0;Hünenberg;2675156.372;1225848.944;de
313622;0;ZG;1703;Hünenberg;Gartenstrasse;16;6331;0;Hünenberg;2675158.901;1225848.756;de
313623;0;ZG;1703;Hünenberg;Gartenstrasse;18;6331;0;Hünenberg;2675176.679;1225857.84;de
313624;0;ZG;1703;Hünenberg;Gartenstrasse;20;6331;0;Hünenberg;2675184.316;1225859.855;de
313625;0;ZG;1703;Hünenberg;Gartenstrasse;22;6331;0;Hünenberg;2675221.638;1225873.767;de
313626;0;ZG;1703;Hünenberg;Gartenstrasse;24;6331;0;Hünenberg;2675258.743;1225896.358;de
313629;0;ZG;1703;Hünenberg;Chamerstrasse;37;6331;0;Hünenberg;2675243.789;1225838.486;de
313630;0;ZG;1703;Hünenberg;Chamerstrasse;39;6331;0;Hünenberg;2675274.939;1225860.458;de
313631;0;ZG;1703;Hünenberg;Lindenbergstrasse;8a;6331;0;Hünenberg;2674934.72;1225902.626;de
313632;0;ZG;1703;Hünenberg;Lindenbergstrasse;8b;6331;0;Hünenberg;2674931.873;1225908.283;de
313633;0;ZG;1703;Hünenberg;Lindenbergstrasse;8c;6331;0;Hünenberg;2674925.282;1225922.163;de
