EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
318877;0;ZG;1710;Walchwil;Zugerstrasse;88;6318;0;Walchwil;2680768.749;1218230.586;de
318878;0;ZG;1710;Walchwil;Zugerstrasse;90;6318;0;Walchwil;2680780.173;1218246.836;de
318879;0;ZG;1710;Walchwil;Zugerstrasse;96;6318;0;Walchwil;2680595.203;1218722.227;de
318880;0;ZG;1710;Walchwil;Oberdorfstrasse;34;6318;0;Walchwil;2681094.291;1218134.57;de
318881;0;ZG;1710;Walchwil;Oberdorfstrasse;22;6318;0;Walchwil;2680927.943;1218139.29;de
318882;0;ZG;1710;Walchwil;Zugerstrasse;46a;6318;0;Walchwil;2681209.474;1217760.525;de
318883;0;ZG;1710;Walchwil;Zugerstrasse;44a;6318;0;Walchwil;2681225.463;1217731.567;de
318884;0;ZG;1710;Walchwil;Zugerstrasse;27;6318;0;Walchwil;2681200.213;1217678.47;de
318886;0;ZG;1710;Walchwil;Zugerstrasse;42;6318;0;Walchwil;2681226.478;1217702.298;de
318887;0;ZG;1710;Walchwil;Zugerstrasse;25;6318;0;Walchwil;2681213.063;1217620.039;de
318888;0;ZG;1710;Walchwil;Zugerstrasse;23;6318;0;Walchwil;2681229.283;1217593.237;de
318892;0;ZG;1710;Walchwil;Zugerstrasse;34;6318;0;Walchwil;2681274.265;1217555.785;de
318893;0;ZG;1710;Walchwil;Zugerstrasse;32;6318;0;Walchwil;2681301.075;1217526.478;de
318894;0;ZG;1710;Walchwil;Zugerstrasse;19;6318;0;Walchwil;2681305.244;1217472.242;de
318895;0;ZG;1710;Walchwil;Zugerstrasse;17;6318;0;Walchwil;2681305.09;1217454.741;de
318896;0;ZG;1710;Walchwil;Zugerstrasse;15;6318;0;Walchwil;2681314.195;1217439.123;de
318897;0;ZG;1710;Walchwil;Zugerstrasse;30;6318;0;Walchwil;2681345.019;1217462.845;de
318898;0;ZG;1710;Walchwil;Zugerstrasse;28;6318;0;Walchwil;2681355.83;1217441.406;de
318899;0;ZG;1710;Walchwil;Zugerstrasse;11;6318;0;Walchwil;2681347.968;1217406.204;de
318900;0;ZG;1710;Walchwil;Zugerstrasse;13;6318;0;Walchwil;2681344.459;1217411.291;de
318901;0;ZG;1710;Walchwil;Zugerstrasse;24;6318;0;Walchwil;2681406.205;1217334.625;de
318902;0;ZG;1710;Walchwil;Zugerstrasse;20;6318;0;Walchwil;2681444.516;1217250.982;de
318903;0;ZG;1710;Walchwil;Zugerstrasse;7;6318;0;Walchwil;2681374.988;1217360.023;de
318904;0;ZG;1710;Walchwil;Zugerstrasse;5;6318;0;Walchwil;2681385.453;1217322.441;de
318905;0;ZG;1710;Walchwil;Zugerstrasse;3;6318;0;Walchwil;2681416.575;1217259.282;de
318906;0;ZG;1710;Walchwil;Zugerstrasse;18a;6318;0;Walchwil;2681505.328;1217245.174;de
318907;0;ZG;1710;Walchwil;Zugerstrasse;16;6318;0;Walchwil;2681494.764;1217217.702;de
318908;0;ZG;1710;Walchwil;Zugerstrasse;14;6318;0;Walchwil;2681516.279;1217192.594;de
318909;0;ZG;1710;Walchwil;Zugerstrasse;12;6318;0;Walchwil;2681519.272;1217175.662;de
318912;0;ZG;1710;Walchwil;Zugerstrasse;8;6318;0;Walchwil;2681539.818;1217139.024;de
318913;0;ZG;1710;Walchwil;Zugerstrasse;6;6318;0;Walchwil;2681536.643;1217128.054;de
318914;0;ZG;1710;Walchwil;Zugerstrasse;4;6318;0;Walchwil;2681541.892;1217109.713;de
318915;0;ZG;1710;Walchwil;Zugerstrasse;1a;6318;0;Walchwil;2681530.094;1217092.996;de
318916;0;ZG;1710;Walchwil;Zugerstrasse;9;6318;0;Walchwil;2681350.286;1217394.277;de
318920;0;ZG;1710;Walchwil;Zugerstrasse;18b;6318;0;Walchwil;2681468.496;1217262.369;de
318921;0;ZG;1710;Walchwil;Artherstrasse;1;6318;0;Walchwil;2681575.996;1217065.554;de
318922;0;ZG;1710;Walchwil;Artherstrasse;5;6318;0;Walchwil;2681702.643;1216915.165;de
318923;0;ZG;1710;Walchwil;Engelmattstrasse;1;6318;0;Walchwil;2681580.997;1217083.245;de
318924;0;ZG;1710;Walchwil;Engelmattstrasse;7;6318;0;Walchwil;2681623.959;1217064.733;de
318926;0;ZG;1710;Walchwil;Engelmattstrasse;11;6318;0;Walchwil;2681643.195;1217043.63;de
318927;0;ZG;1710;Walchwil;Schulhausstrasse;46;6318;0;Walchwil;2681709.613;1217049.391;de
318932;0;ZG;1710;Walchwil;Schulhausstrasse;44.1;6318;0;Walchwil;2681760.595;1217005.484;de
318933;0;ZG;1710;Walchwil;Bahnhofstrasse;4;6318;0;Walchwil;2681783.917;1217060.713;de
318934;0;ZG;1710;Walchwil;Bahnhofstrasse;2;6318;0;Walchwil;2681778.887;1217065.596;de
318935;0;ZG;1710;Walchwil;Dorfstrasse;12;6318;0;Walchwil;2681753.024;1217093.233;de
318936;0;ZG;1710;Walchwil;Hinterbergstrasse;2;6318;0;Walchwil;2681858.518;1217042.525;de
318941;0;ZG;1710;Walchwil;Dorfstrasse;8;6318;0;Walchwil;2681625.725;1217197.227;de
318942;0;ZG;1710;Walchwil;Eichhofweg;1;6318;0;Walchwil;2681655.906;1217210.942;de
318943;0;ZG;1710;Walchwil;Dorfstrasse;3;6318;0;Walchwil;2681559.892;1217109.835;de
318944;0;ZG;1710;Walchwil;Sternenmatt;1;6318;0;Walchwil;2681608.4;1217152.084;de
318945;0;ZG;1710;Walchwil;Dorfstrasse;15;6318;0;Walchwil;2681712.597;1217187.055;de
318946;0;ZG;1710;Walchwil;Hinterbergstrasse;4;6318;0;Walchwil;2681864.42;1217030.07;de
318947;0;ZG;1710;Walchwil;Dorfstrasse;5;6318;0;Walchwil;2681546.869;1217184.678;de
318948;0;ZG;1710;Walchwil;Eichhofweg;2;6318;0;Walchwil;2681676.276;1217213.584;de
318949;0;ZG;1710;Walchwil;Dorfstrasse;6;6318;0;Walchwil;2681569.907;1217173.783;de
318950;0;ZG;1710;Walchwil;Dorfstrasse;2;6318;0;Walchwil;2681582.07;1217130.573;de
318951;0;ZG;1710;Walchwil;Kirchgasse;3;6318;0;Walchwil;2681653.143;1217160.532;de
318952;0;ZG;1710;Walchwil;Dorfstrasse;13;6318;0;Walchwil;2681688.21;1217179.669;de
318953;0;ZG;1710;Walchwil;Kirchgasse;2;6318;0;Walchwil;2681654.92;1217137.228;de
318954;0;ZG;1710;Walchwil;Kirchgasse;1;6318;0;Walchwil;2681656.497;1217169.762;de
318955;0;ZG;1710;Walchwil;Kirchgasse;4;6318;0;Walchwil;2681644.723;1217141.034;de
318957;0;ZG;1710;Walchwil;Gerbiweg;10;6318;0;Walchwil;2681786.288;1217220.174;de
318958;0;ZG;1710;Walchwil;Dorfstrasse;1;6318;0;Walchwil;2681556.441;1217089.105;de
318960;0;ZG;1710;Walchwil;Vorderbergstrasse;1;6318;0;Walchwil;2681820.829;1217157.661;de
318961;0;ZG;1710;Walchwil;Vorderbergstrasse;3;6318;0;Walchwil;2681824.132;1217175.347;de
318962;0;ZG;1710;Walchwil;Vorderbergstrasse;5;6318;0;Walchwil;2681801.463;1217163.52;de
318963;0;ZG;1710;Walchwil;Vorderbergstrasse;7;6318;0;Walchwil;2681808.046;1217184.585;de
318964;0;ZG;1710;Walchwil;Vorderbergstrasse;9;6318;0;Walchwil;2681799.004;1217203.751;de
318965;0;ZG;1710;Walchwil;Vorderbergstrasse;11;6318;0;Walchwil;2681774.911;1217248.644;de
318966;0;ZG;1710;Walchwil;Gerbiweg;6;6318;0;Walchwil;2681764.963;1217191.541;de
318967;0;ZG;1710;Walchwil;Gerbiweg;4;6318;0;Walchwil;2681764.811;1217181.774;de
318968;0;ZG;1710;Walchwil;Gerbiweg;2;6318;0;Walchwil;2681772.957;1217174.092;de
318969;0;ZG;1710;Walchwil;Eichhofweg;4;6318;0;Walchwil;2681590.049;1217272.319;de
318970;0;ZG;1710;Walchwil;Gerbiweg;8;6318;0;Walchwil;2681780.281;1217204.341;de
318971;0;ZG;1710;Walchwil;Gerbiweg;1;6318;0;Walchwil;2681755.216;1217233.323;de
318972;0;ZG;1710;Walchwil;Dorfstrasse;4;6318;0;Walchwil;2681578.368;1217141.986;de
318973;0;ZG;1710;Walchwil;Kirchgasse;8;6318;0;Walchwil;2681618.25;1217118.294;de
318974;0;ZG;1710;Walchwil;Artherstrasse;3;6318;0;Walchwil;2681692.427;1216942.713;de
318975;0;ZG;1710;Walchwil;Seckistrasse;1;6318;0;Walchwil;2681860.736;1216752.796;de
318976;0;ZG;1710;Walchwil;Seckistrasse;3;6318;0;Walchwil;2681894.475;1216758.499;de
318978;0;ZG;1710;Walchwil;Seckistrasse;7;6318;0;Walchwil;2681918.764;1216755.831;de
318979;0;ZG;1710;Walchwil;Seckistrasse;9;6318;0;Walchwil;2681897.942;1216730.953;de
318980;0;ZG;1710;Walchwil;Seckistrasse;13;6318;0;Walchwil;2681878.395;1216698.553;de
318981;0;ZG;1710;Walchwil;Seckistrasse;15;6318;0;Walchwil;2681902.797;1216708.387;de
318982;0;ZG;1710;Walchwil;Seckistrasse;17;6318;0;Walchwil;2681926.445;1216687.702;de
318983;0;ZG;1710;Walchwil;Schulhausstrasse;1;6318;0;Walchwil;2681816.706;1216770.221;de
318984;0;ZG;1710;Walchwil;Schulhausstrasse;2;6318;0;Walchwil;2681854.187;1216777.79;de
318985;0;ZG;1710;Walchwil;Schulhausstrasse;3;6318;0;Walchwil;2681827.618;1216801.281;de
318986;0;ZG;1710;Walchwil;Schulhausstrasse;4;6318;0;Walchwil;2681850.651;1216832.419;de
318987;0;ZG;1710;Walchwil;Schulhausstrasse;6;6318;0;Walchwil;2681854.191;1216825.987;de
318988;0;ZG;1710;Walchwil;Schulhausstrasse;8;6318;0;Walchwil;2681857.975;1216819.434;de
318989;0;ZG;1710;Walchwil;Schulhausstrasse;10;6318;0;Walchwil;2681861.637;1216812.718;de
318990;0;ZG;1710;Walchwil;Schulhausstrasse;12;6318;0;Walchwil;2681869.49;1216798.837;de
318991;0;ZG;1710;Walchwil;Schulhausstrasse;14;6318;0;Walchwil;2681873.314;1216792.12;de
318992;0;ZG;1710;Walchwil;Schulhausstrasse;16;6318;0;Walchwil;2681877.261;1216785.242;de
318993;0;ZG;1710;Walchwil;Schulhausstrasse;18;6318;0;Walchwil;2681898.294;1216793.427;de
318994;0;ZG;1710;Walchwil;Schulhausstrasse;20;6318;0;Walchwil;2681896.83;1216800.998;de
318995;0;ZG;1710;Walchwil;Schulhausstrasse;22;6318;0;Walchwil;2681894.349;1216808.039;de
318996;0;ZG;1710;Walchwil;Schulhausstrasse;24;6318;0;Walchwil;2681892.437;1216815.609;de
318997;0;ZG;1710;Walchwil;Schulhausstrasse;26;6318;0;Walchwil;2681908.225;1216829.816;de
318998;0;ZG;1710;Walchwil;Schulhausstrasse;28;6318;0;Walchwil;2681898.872;1216852.159;de
318999;0;ZG;1710;Walchwil;Schulhausstrasse;30;6318;0;Walchwil;2681881.618;1216843.083;de
319000;0;ZG;1710;Walchwil;Schulhausstrasse;32;6318;0;Walchwil;2681876.654;1216851.833;de
319001;0;ZG;1710;Walchwil;Schulhausstrasse;34;6318;0;Walchwil;2681871.404;1216860.625;de
319002;0;ZG;1710;Walchwil;Schulhausstrasse;36;6318;0;Walchwil;2681852.848;1216871.859;de
319003;0;ZG;1710;Walchwil;Schulhausstrasse;38;6318;0;Walchwil;2681846.867;1216853.299;de
319004;0;ZG;1710;Walchwil;Schulhausstrasse;40;6318;0;Walchwil;2681843.083;1216860.178;de
319005;0;ZG;1710;Walchwil;Schulhausstrasse;42;6318;0;Walchwil;2681839.258;1216866.73;de
319007;0;ZG;1710;Walchwil;Artherstrasse;2;6318;0;Walchwil;2681733.822;1216816.047;de
319008;0;ZG;1710;Walchwil;Artherstrasse;4;6318;0;Walchwil;2681768.86;1216734.337;de
319009;0;ZG;1710;Walchwil;Artherstrasse;7;6318;0;Walchwil;2681757.755;1216817.733;de
319010;0;ZG;1710;Walchwil;Artherstrasse;9;6318;0;Walchwil;2681773.419;1216787.53;de
319011;0;ZG;1710;Walchwil;Artherstrasse;11;6318;0;Walchwil;2681777.445;1216768.399;de
319012;0;ZG;1710;Walchwil;Artherstrasse;13;6318;0;Walchwil;2681800.112;1216735.155;de
319013;0;ZG;1710;Walchwil;Artherstrasse;15;6318;0;Walchwil;2681818.759;1216720.58;de
319014;0;ZG;1710;Walchwil;Artherstrasse;23;6318;0;Walchwil;2681849.5;1216674.215;de
319015;0;ZG;1710;Walchwil;Artherstrasse;25;6318;0;Walchwil;2681885.419;1216665.559;de
319016;0;ZG;1710;Walchwil;Artherstrasse;27;6318;0;Walchwil;2681984.617;1216595.806;de
319017;0;ZG;1710;Walchwil;Artherstrasse;29;6318;0;Walchwil;2682000.236;1216582.09;de
319018;0;ZG;1710;Walchwil;Artherstrasse;31a;6318;0;Walchwil;2682016.312;1216569.089;de
319019;0;ZG;1710;Walchwil;Artherstrasse;33;6318;0;Walchwil;2682026.839;1216552.414;de
319020;0;ZG;1710;Walchwil;Artherstrasse;6;6318;0;Walchwil;2681858.803;1216625.15;de
319021;0;ZG;1710;Walchwil;Artherstrasse;8;6318;0;Walchwil;2681989.442;1216563.935;de
319023;0;ZG;1710;Walchwil;Seefeldquai;1;6318;0;Walchwil;2681903.118;1216644.001;de
319024;0;ZG;1710;Walchwil;Seefeldquai;3;6318;0;Walchwil;2681937.774;1216645.227;de
319025;0;ZG;1710;Walchwil;Seefeldquai;5;6318;0;Walchwil;2681961.952;1216633.578;de
319026;0;ZG;1710;Walchwil;Seefeldquai;7;6318;0;Walchwil;2681975.935;1216615.973;de
319027;0;ZG;1710;Walchwil;Seefeldquai;9;6318;0;Walchwil;2681981.109;1216599.692;de
319028;0;ZG;1710;Walchwil;Obersecki;3;6318;0;Walchwil;2682088.733;1216856.608;de
319029;0;ZG;1710;Walchwil;Obersecki;5;6318;0;Walchwil;2682099.519;1216832.925;de
319030;0;ZG;1710;Walchwil;Obersecki;7;6318;0;Walchwil;2682110.671;1216806.941;de
319031;0;ZG;1710;Walchwil;Obersecki;9;6318;0;Walchwil;2682078.983;1216816.478;de
319032;0;ZG;1710;Walchwil;Obersecki;11;6318;0;Walchwil;2682081.99;1216799.262;de
319033;0;ZG;1710;Walchwil;Obersecki;13;6318;0;Walchwil;2682093.93;1216769.976;de
319040;0;ZG;1710;Walchwil;Wihelstrasse;1;6318;0;Walchwil;2682011.66;1216898.771;de
319041;0;ZG;1710;Walchwil;Wihelstrasse;2;6318;0;Walchwil;2681988.292;1216943.47;de
319042;0;ZG;1710;Walchwil;Wihelstrasse;2a;6318;0;Walchwil;2681991.012;1216915.319;de
319043;0;ZG;1710;Walchwil;Wihelstrasse;3;6318;0;Walchwil;2682034.392;1216881.551;de
319045;0;ZG;1710;Walchwil;Wihelstrasse;8;6318;0;Walchwil;2681972.535;1216903.359;de
319046;0;ZG;1710;Walchwil;Wihelstrasse;10a;6318;0;Walchwil;2681992.19;1216889.128;de
319047;0;ZG;1710;Walchwil;Wihelstrasse;12;6318;0;Walchwil;2681994.219;1216868.046;de
319048;0;ZG;1710;Walchwil;Wihelstrasse;14;6318;0;Walchwil;2682045.659;1216745.59;de
319049;0;ZG;1710;Walchwil;Wihelstrasse;20;6318;0;Walchwil;2682077.415;1216727.042;de
319050;0;ZG;1710;Walchwil;Bahnhofstrasse;26;6318;0;Walchwil;2681938.457;1216823.124;de
319051;0;ZG;1710;Walchwil;Bahnhofstrasse;24;6318;0;Walchwil;2681931.854;1216836.451;de
319052;0;ZG;1710;Walchwil;Artherstrasse;10;6318;0;Walchwil;2682048.402;1216422.001;de
319053;0;ZG;1710;Walchwil;Rufibachstrasse;13;6318;0;Walchwil;2682232.525;1216099.614;de
319054;0;ZG;1710;Walchwil;Artherstrasse;37;6318;0;Walchwil;2682134.292;1216389.047;de
319058;0;ZG;1710;Walchwil;Artherstrasse;35;6318;0;Walchwil;2682112.725;1216390.162;de
319059;0;ZG;1710;Walchwil;St. Adrianstrasse;1;6318;0;Walchwil;2682211.937;1216289.318;de
319060;0;ZG;1710;Walchwil;St. Adrianstrasse;2;6318;0;Walchwil;2682193.866;1216261.72;de
319061;0;ZG;1710;Walchwil;St. Adrianstrasse;4;6318;0;Walchwil;2682202.58;1216229.81;de
319062;0;ZG;1710;Walchwil;St. Adrianstrasse;6;6318;0;Walchwil;2682225.429;1216238.149;de
319063;0;ZG;1710;Walchwil;St. Adrianstrasse;8;6318;0;Walchwil;2682231.551;1216211.744;de
319064;0;ZG;1710;Walchwil;Rossblattenstrasse;1;6318;0;Walchwil;2682250.321;1216250.373;de
319065;0;ZG;1710;Walchwil;Rossblattenstrasse;3;6318;0;Walchwil;2682245.803;1216283.57;de
319066;0;ZG;1710;Walchwil;Rossblattenstrasse;5;6318;0;Walchwil;2682226.125;1216310.499;de
319068;0;ZG;1710;Walchwil;Rossblattenstrasse;16;6318;0;Walchwil;2682221.277;1216335.54;de
319069;0;ZG;1710;Walchwil;Rossblattenstrasse;14;6318;0;Walchwil;2682251.558;1216305.737;de
319071;0;ZG;1710;Walchwil;Rossblattenstrasse;10;6318;0;Walchwil;2682266.061;1216259.284;de
319072;0;ZG;1710;Walchwil;Rossblattenstrasse;2;6318;0;Walchwil;2682296.366;1216232.821;de
319076;0;ZG;1710;Walchwil;St. Adrianstrasse;10;6318;0;Walchwil;2682237.884;1216178.526;de
319078;0;ZG;1710;Walchwil;St. Adrianstrasse;15;6318;0;Walchwil;2682298.991;1216177.255;de
319081;0;ZG;1710;Walchwil;St. Adrianstrasse;20;6318;0;Walchwil;2682294.539;1216118.485;de
319082;0;ZG;1710;Walchwil;St. Adrianstrasse;22a;6318;0;Walchwil;2682334.34;1216116.402;de
319083;0;ZG;1710;Walchwil;St. Adrianstrasse;22b;6318;0;Walchwil;2682344.475;1216115.311;de
319084;0;ZG;1710;Walchwil;St. Adrianstrasse;22c;6318;0;Walchwil;2682341.023;1216115.863;de
319085;0;ZG;1710;Walchwil;St. Adrianstrasse;24;6318;0;Walchwil;2682345.389;1216172.252;de
319089;0;ZG;1710;Walchwil;St. Adrianstrasse;36;6318;0;Walchwil;2682370.053;1216214.81;de
319090;0;ZG;1710;Walchwil;St. Adrianstrasse;38;6318;0;Walchwil;2682367.697;1216229.477;de
319091;0;ZG;1710;Walchwil;St. Adrianstrasse;40;6318;0;Walchwil;2682372.459;1216226.221;de
319092;0;ZG;1710;Walchwil;St. Adrianstrasse;14;6318;0;Walchwil;2682272.912;1216126.019;de
319093;0;ZG;1710;Walchwil;St. Adrianstrasse;34;6318;0;Walchwil;2682359.618;1216195.797;de
319095;0;ZG;1710;Walchwil;St. Adrianstrasse;32;6318;0;Walchwil;2682326.107;1216189.162;de
319096;0;ZG;1710;Walchwil;St. Adrianstrasse;19;6318;0;Walchwil;2682298.121;1216192.229;de
319097;0;ZG;1710;Walchwil;St. Adrianstrasse;7;6318;0;Walchwil;2682307.625;1216146.666;de
319098;0;ZG;1710;Walchwil;Rufibachstrasse;1;6318;0;Walchwil;2682244.797;1216050.752;de
319099;0;ZG;1710;Walchwil;Rufibachstrasse;2;6318;0;Walchwil;2682296.322;1216038.435;de
319100;0;ZG;1710;Walchwil;Rufibachstrasse;3;6318;0;Walchwil;2682258.777;1216050.386;de
319101;0;ZG;1710;Walchwil;Rufibachstrasse;4;6318;0;Walchwil;2682315.543;1216064.2;de
319102;0;ZG;1710;Walchwil;Rufibachstrasse;5;6318;0;Walchwil;2682254.258;1216059.725;de
319103;0;ZG;1710;Walchwil;Rufibachstrasse;7;6318;0;Walchwil;2682276.282;1216046.559;de
319104;0;ZG;1710;Walchwil;Rufibachstrasse;9;6318;0;Walchwil;2682289.171;1216095.856;de
319105;0;ZG;1710;Walchwil;Rufibachstrasse;11;6318;0;Walchwil;2682244.846;1216085.276;de
319106;0;ZG;1710;Walchwil;Rufibachstrasse;19;6318;0;Walchwil;2682255.452;1216112.282;de
319108;0;ZG;1710;Walchwil;Artherstrasse;47a;6318;0;Walchwil;2682165.393;1216343.604;de
319109;0;ZG;1710;Walchwil;Artherstrasse;12;6318;0;Walchwil;2682092.905;1216374.381;de
319110;0;ZG;1710;Walchwil;Artherstrasse;33a;6318;0;Walchwil;2682118.646;1216454.323;de
319111;0;ZG;1710;Walchwil;Rägetenstrasse;3;6318;0;Walchwil;2681474.126;1217947.561;de
319112;0;ZG;1710;Walchwil;Rägetenstrasse;5;6318;0;Walchwil;2681465.886;1217966.648;de
319113;0;ZG;1710;Walchwil;Rägetenstrasse;7;6318;0;Walchwil;2681460.242;1217984.356;de
319114;0;ZG;1710;Walchwil;Rägetenstrasse;9;6318;0;Walchwil;2681449.041;1218007.626;de
319116;0;ZG;1710;Walchwil;Rägetenstrasse;13;6318;0;Walchwil;2681429.073;1218054.75;de
319117;0;ZG;1710;Walchwil;Rägetenstrasse;15;6318;0;Walchwil;2681416.994;1218082.238;de
319118;0;ZG;1710;Walchwil;Rägetenstrasse;17;6318;0;Walchwil;2681406.682;1218109.399;de
319119;0;ZG;1710;Walchwil;Rägetenstrasse;19;6318;0;Walchwil;2681403.236;1218131.191;de
319120;0;ZG;1710;Walchwil;Surenweg;1;6318;0;Walchwil;2681428.133;1217980.9;de
319121;0;ZG;1710;Walchwil;Surenweg;3;6318;0;Walchwil;2681433.13;1217953.947;de
319122;0;ZG;1710;Walchwil;Surenweg;5;6318;0;Walchwil;2681448.472;1217917.853;de
319123;0;ZG;1710;Walchwil;Surenweg;7;6318;0;Walchwil;2681450.119;1217882.677;de
319124;0;ZG;1710;Walchwil;Surenweg;2;6318;0;Walchwil;2681421.547;1217935.121;de
319125;0;ZG;1710;Walchwil;Surenweg;4;6318;0;Walchwil;2681425.274;1217911.615;de
319128;0;ZG;1710;Walchwil;Rägeten;1;6318;0;Walchwil;2681343.978;1218210.049;de
319129;0;ZG;1710;Walchwil;Utigli;1;6318;0;Walchwil;2681249.644;1218394.211;de
319130;0;ZG;1710;Walchwil;Gossenlingen;1;6318;0;Walchwil;2681432.899;1218289.941;de
319131;0;ZG;1710;Walchwil;Utigli;2;6318;0;Walchwil;2681322.84;1218544.953;de
319132;0;ZG;1710;Walchwil;Obertal;1;6318;0;Walchwil;2681365.795;1218669.852;de
319134;0;ZG;1710;Walchwil;Mittelgibel;1;6318;0;Walchwil;2681560.913;1218481.974;de
319135;0;ZG;1710;Walchwil;Dietschwand;1;6318;0;Walchwil;2681811.193;1218558.468;de
319137;0;ZG;1710;Walchwil;Wolfgrüebli;2;6318;0;Walchwil;2681267.479;1218915.166;de
319138;0;ZG;1710;Walchwil;Wolfgrüebli;1;6318;0;Walchwil;2681273.221;1218948.655;de
319139;0;ZG;1710;Walchwil;Oberbossen;1;6318;0;Walchwil;2681255.549;1219081.366;de
319140;0;ZG;1710;Walchwil;Weidli;1;6318;0;Walchwil;2681067.168;1219357.422;de
319141;0;ZG;1710;Walchwil;Obermatt;1;6318;0;Walchwil;2681180.306;1219196.856;de
319142;0;ZG;1710;Walchwil;Unterbossen;1;6318;0;Walchwil;2681210.889;1219055.472;de
319143;0;ZG;1710;Walchwil;Oberdietschwand;1;6318;0;Walchwil;2681898.068;1218553.215;de
319145;0;ZG;1710;Walchwil;Utigli;3;6318;0;Walchwil;2681334.625;1218528.542;de
