EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
316302;0;ZG;1707;Risch;Meierskappelerstrasse;6;6343;0;Rotkreuz;2675169.434;1221529.42;de
316303;0;ZG;1707;Risch;Meierskappelerstrasse;4;6343;0;Rotkreuz;2675155.14;1221532.187;de
316304;0;ZG;1707;Risch;Meierskappelerstrasse;2;6343;0;Rotkreuz;2675181.76;1221550.518;de
316305;0;ZG;1707;Risch;Meierskappelerstrasse;14;6343;0;Rotkreuz;2675209.478;1221468.96;de
316306;0;ZG;1707;Risch;Küntwilerstrasse;1;6343;0;Rotkreuz;2674973.275;1221429.848;de
316307;0;ZG;1707;Risch;Küntwilerstrasse;3;6343;0;Rotkreuz;2674995.676;1221411.759;de
316308;0;ZG;1707;Risch;Küntwilerstrasse;5;6343;0;Rotkreuz;2675021.773;1221392.998;de
316309;0;ZG;1707;Risch;Küntwilerstrasse;7;6343;0;Rotkreuz;2675041.272;1221384.243;de
316310;0;ZG;1707;Risch;Küntwilerstrasse;9;6343;0;Rotkreuz;2675052.776;1221365.192;de
316311;0;ZG;1707;Risch;Küntwilerstrasse;11;6343;0;Rotkreuz;2675069.967;1221347.267;de
316313;0;ZG;1707;Risch;Waldetenstrasse;12;6343;0;Rotkreuz;2675154.113;1221334.224;de
316314;0;ZG;1707;Risch;Waldetenstrasse;15b;6343;0;Rotkreuz;2675155.382;1221303.191;de
316315;0;ZG;1707;Risch;Waldetenstrasse;17;6343;0;Rotkreuz;2675168.825;1221274.735;de
316316;0;ZG;1707;Risch;Waldetenstrasse;18;6343;0;Rotkreuz;2675112.285;1221315.083;de
316317;0;ZG;1707;Risch;Waldetenstrasse;19;6343;0;Rotkreuz;2675164.169;1221241.994;de
316318;0;ZG;1707;Risch;Waldetenstrasse;21;6343;0;Rotkreuz;2675134.329;1221283.713;de
316320;0;ZG;1707;Risch;Waldetenstrasse;23;6343;0;Rotkreuz;2675106.486;1221265.934;de
316321;0;ZG;1707;Risch;Haldenhof;1;6343;0;Rotkreuz;2674652.238;1221346.471;de
316322;0;ZG;1707;Risch;Haldenhof;2;6343;0;Rotkreuz;2674591.187;1221398.425;de
316323;0;ZG;1707;Risch;Haldenstrasse;1;6343;0;Rotkreuz;2674727.901;1221349.755;de
316324;0;ZG;1707;Risch;Haldenstrasse;2;6343;0;Rotkreuz;2674759.139;1221378.883;de
316325;0;ZG;1707;Risch;Haldenstrasse;3;6343;0;Rotkreuz;2674709.903;1221369.281;de
316326;0;ZG;1707;Risch;Haldenstrasse;5;6343;0;Rotkreuz;2674736.398;1221384.178;de
316327;0;ZG;1707;Risch;Haldenstrasse;15;6343;0;Rotkreuz;2674754.378;1221487.104;de
316328;0;ZG;1707;Risch;Haldenstrasse;17;6343;0;Rotkreuz;2674740.16;1221482.471;de
316329;0;ZG;1707;Risch;Haldenstrasse;19;6343;0;Rotkreuz;2674726.585;1221477.839;de
316330;0;ZG;1707;Risch;Haldenstrasse;21;6343;0;Rotkreuz;2674712.367;1221473.271;de
316331;0;ZG;1707;Risch;Haldenstrasse;22;6343;0;Rotkreuz;2674870.506;1221493.587;de
316332;0;ZG;1707;Risch;Haldenstrasse;23;6343;0;Rotkreuz;2674698.213;1221468.446;de
316333;0;ZG;1707;Risch;Haldenstrasse;24;6343;0;Rotkreuz;2674861.386;1221523.137;de
316334;0;ZG;1707;Risch;Haldenstrasse;25;6343;0;Rotkreuz;2674684.807;1221465.973;de
316335;0;ZG;1707;Risch;Haldenstrasse;26;6343;0;Rotkreuz;2674861.259;1221554.445;de
316336;0;ZG;1707;Risch;Haldenstrasse;28;6343;0;Rotkreuz;2674845.758;1221553.892;de
316337;0;ZG;1707;Risch;Haldenstrasse;30;6343;0;Rotkreuz;2674781.872;1221537.027;de
316338;0;ZG;1707;Risch;Haldenstrasse;31;6343;0;Rotkreuz;2674750.744;1221519.641;de
316340;0;ZG;1707;Risch;Haldenstrasse;35;6343;0;Rotkreuz;2674696.559;1221508.865;de
316341;0;ZG;1707;Risch;Haldenstrasse;37;6343;0;Rotkreuz;2674671.617;1221499.861;de
316342;0;ZG;1707;Risch;Oberer Haldenweg;1;6343;0;Rotkreuz;2674753.25;1221454.218;de
316343;0;ZG;1707;Risch;Oberer Haldenweg;3;6343;0;Rotkreuz;2674739.535;1221449.73;de
316344;0;ZG;1707;Risch;Oberer Haldenweg;4;6343;0;Rotkreuz;2674843.931;1221463.088;de
316345;0;ZG;1707;Risch;Oberer Haldenweg;5;6343;0;Rotkreuz;2674725.85;1221445.22;de
316346;0;ZG;1707;Risch;Oberer Haldenweg;6;6343;0;Rotkreuz;2674834.225;1221511.802;de
316347;0;ZG;1707;Risch;Oberer Haldenweg;7;6343;0;Rotkreuz;2674712.176;1221440.905;de
316348;0;ZG;1707;Risch;Oberer Haldenweg;8;6343;0;Rotkreuz;2674787.157;1221494.764;de
316349;0;ZG;1707;Risch;Oberer Haldenweg;9;6343;0;Rotkreuz;2674747.516;1221424.752;de
316350;0;ZG;1707;Risch;Oberer Haldenweg;11;6343;0;Rotkreuz;2674734.249;1221420.657;de
316351;0;ZG;1707;Risch;Oberer Haldenweg;13;6343;0;Rotkreuz;2674720.199;1221416.122;de
316352;0;ZG;1707;Risch;Oberer Haldenweg;17;6343;0;Rotkreuz;2674695.768;1221413.499;de
316353;0;ZG;1707;Risch;Oberer Haldenweg;19;6343;0;Rotkreuz;2674688.433;1221435.832;de
316354;0;ZG;1707;Risch;Unterer Haldenweg;5;6343;0;Rotkreuz;2674782.973;1221412.604;de
316357;0;ZG;1707;Risch;Unterer Haldenweg;9;6343;0;Rotkreuz;2674833.803;1221446.371;de
316358;0;ZG;1707;Risch;Unterer Haldenweg;10;6343;0;Rotkreuz;2674812.983;1221430.61;de
316359;0;ZG;1707;Risch;Unterer Haldenweg;11;6343;0;Rotkreuz;2674844.184;1221427.938;de
316360;0;ZG;1707;Risch;Unterer Haldenweg;12;6343;0;Rotkreuz;2674825.464;1221413.415;de
316361;0;ZG;1707;Risch;Küntwilerstrasse;33;6343;0;Rotkreuz;2675077.352;1221132.191;de
316362;0;ZG;1707;Risch;Küntwilerstrasse;35;6343;0;Rotkreuz;2675066.789;1221117.354;de
316363;0;ZG;1707;Risch;Küntwilerstrasse;37;6343;0;Rotkreuz;2675052.298;1221098.951;de
316365;0;ZG;1707;Risch;Küntwilerstrasse;43;6343;0;Rotkreuz;2674991.187;1221048.702;de
316366;0;ZG;1707;Risch;Küntwilerstrasse;49;6343;0;Rotkreuz;2674966.45;1221022.732;de
316367;0;ZG;1707;Risch;Küntwilerstrasse;51;6343;0;Rotkreuz;2674925.804;1220998.522;de
316368;0;ZG;1707;Risch;Küntwilerstrasse;53;6343;0;Rotkreuz;2674902.484;1220970.238;de
316369;0;ZG;1707;Risch;Weihermatt;1;6343;0;Rotkreuz;2674954.147;1220977.845;de
316370;0;ZG;1707;Risch;Küntwilerstrasse;57;6343;0;Rotkreuz;2674837.606;1220917.745;de
316371;0;ZG;1707;Risch;Küntwilerstrasse;36;6343;0;Rotkreuz;2675065.273;1221177.764;de
316372;0;ZG;1707;Risch;Küntwilerstrasse;38;6343;0;Rotkreuz;2675053.667;1221151.815;de
316373;0;ZG;1707;Risch;Küntwilerstrasse;40;6343;0;Rotkreuz;2675031.672;1221128.986;de
316374;0;ZG;1707;Risch;Küntwilerstrasse;42;6343;0;Rotkreuz;2674991.283;1221079.94;de
316375;0;ZG;1707;Risch;Küntwilerstrasse;44;6343;0;Rotkreuz;2674966.807;1221079.685;de
316376;0;ZG;1707;Risch;Küntwilerstrasse;50;6343;0;Rotkreuz;2674931.725;1221038.998;de
316377;0;ZG;1707;Risch;Küntwilerstrasse;52;6343;0;Rotkreuz;2674918.416;1221046.08;de
316378;0;ZG;1707;Risch;Küntwilerstrasse;54;6343;0;Rotkreuz;2674892.78;1221010.375;de
316379;0;ZG;1707;Risch;Waldhof;1;6343;0;Rotkreuz;2675069.798;1221251.482;de
316380;0;ZG;1707;Risch;Waldhof;3;6343;0;Rotkreuz;2675031.027;1221227.343;de
316381;0;ZG;1707;Risch;Waldhof;5;6343;0;Rotkreuz;2675019.493;1221183.744;de
316382;0;ZG;1707;Risch;Küntwilerstrasse;55;6343;0;Rotkreuz;2674875.635;1220940.33;de
316383;0;ZG;1707;Risch;Küntwilerstrasse;31;6343;0;Rotkreuz;2675103.565;1221159.191;de
316384;0;ZG;1707;Risch;Küntwilerstrasse;29;6343;0;Rotkreuz;2675129.003;1221152.136;de
316385;0;ZG;1707;Risch;Küntwilerstrasse;27;6343;0;Rotkreuz;2675153.86;1221141.153;de
316386;0;ZG;1707;Risch;Waldetenstrasse;9;6343;0;Rotkreuz;2675200.146;1221225.883;de
316387;0;ZG;1707;Risch;Waldetenstrasse;7;6343;0;Rotkreuz;2675216.86;1221229.389;de
316388;0;ZG;1707;Risch;Waldetenstrasse;5;6343;0;Rotkreuz;2675224.532;1221233.601;de
316389;0;ZG;1707;Risch;Waldetenstrasse;3;6343;0;Rotkreuz;2675248.51;1221273.379;de
316390;0;ZG;1707;Risch;Waldetenstrasse;1;6343;0;Rotkreuz;2675253.364;1221278.412;de
316391;0;ZG;1707;Risch;Waldetenstrasse;11;6343;0;Rotkreuz;2675209.619;1221293.911;de
316392;0;ZG;1707;Risch;Waldetenstrasse;13;6343;0;Rotkreuz;2675212.042;1221302.478;de
316393;0;ZG;1707;Risch;Lerchenweg;2;6343;0;Rotkreuz;2675448.303;1221330.289;de
316394;0;ZG;1707;Risch;Lerchenweg;4;6343;0;Rotkreuz;2675476.158;1221281.842;de
316395;0;ZG;1707;Risch;Lerchenweg;6;6343;0;Rotkreuz;2675424.309;1221301.287;de
316396;0;ZG;1707;Risch;Lerchenweg;8;6343;0;Rotkreuz;2675481.441;1221337.493;de
316397;0;ZG;1707;Risch;Lerchenweg;10;6343;0;Rotkreuz;2675492.292;1221329.259;de
316398;0;ZG;1707;Risch;Lerchenweg;12;6343;0;Rotkreuz;2675505.324;1221304.448;de
316399;0;ZG;1707;Risch;Lerchenweg;14;6343;0;Rotkreuz;2675516.427;1221289.575;de
316400;0;ZG;1707;Risch;Lerchenweg;16;6343;0;Rotkreuz;2675540.174;1221289.574;de
316401;0;ZG;1707;Risch;Lerchenweg;18;6343;0;Rotkreuz;2675550.614;1221288.414;de
316402;0;ZG;1707;Risch;Lerchenweg;20;6343;0;Rotkreuz;2675525.094;1221310.514;de
316403;0;ZG;1707;Risch;Lerchenweg;22;6343;0;Rotkreuz;2675520.088;1221332.796;de
316404;0;ZG;1707;Risch;Lerchenweg;24;6343;0;Rotkreuz;2675555.129;1221327.177;de
316405;0;ZG;1707;Risch;Lerchenweg;26;6343;0;Rotkreuz;2675565.997;1221311.183;de
316406;0;ZG;1707;Risch;Lerchenweg;28;6343;0;Rotkreuz;2675581.445;1221285.056;de
316407;0;ZG;1707;Risch;Lerchenweg;13;6343;0;Rotkreuz;2675593.104;1221316.067;de
316408;0;ZG;1707;Risch;Lerchenweg;9;6343;0;Rotkreuz;2675556.044;1221359.229;de
316409;0;ZG;1707;Risch;Föhrenweg;2;6343;0;Rotkreuz;2675394.373;1221258.162;de
316410;0;ZG;1707;Risch;Föhrenweg;4;6343;0;Rotkreuz;2675381.283;1221263.288;de
316411;0;ZG;1707;Risch;Föhrenweg;6;6343;0;Rotkreuz;2675345.598;1221234.767;de
316412;0;ZG;1707;Risch;Feldhof;1;6343;0;Rotkreuz;2675560.697;1221223.77;de
316413;0;ZG;1707;Risch;Meierskappelerstrasse;17;6343;0;Rotkreuz;2675335.382;1221181.517;de
316414;0;ZG;1707;Risch;Meierskappelerstrasse;19;6343;0;Rotkreuz;2675404.438;1221058.094;de
316415;0;ZG;1707;Risch;Meierskappelerstrasse;21;6343;0;Rotkreuz;2675436.366;1221063.954;de
316416;0;ZG;1707;Risch;Lerchenweg;5;6343;0;Rotkreuz;2675485.801;1221357.946;de
316417;0;ZG;1707;Risch;Lerchenweg;7;6343;0;Rotkreuz;2675526.24;1221362.141;de
316418;0;ZG;1707;Risch;Lerchenweg;11;6343;0;Rotkreuz;2675573.871;1221339.876;de
316419;0;ZG;1707;Risch;Untere Weidstrasse;10;6343;0;Rotkreuz;2675288.044;1221073.714;de
316420;0;ZG;1707;Risch;Untere Weidstrasse;12;6343;0;Rotkreuz;2675270.335;1221075.717;de
316421;0;ZG;1707;Risch;Untere Weidstrasse;14;6343;0;Rotkreuz;2675262.951;1221093.058;de
316422;0;ZG;1707;Risch;Untere Weidstrasse;16;6343;0;Rotkreuz;2675241.841;1221140.683;de
316423;0;ZG;1707;Risch;Untere Weidstrasse;18;6343;0;Rotkreuz;2675258.388;1221144.294;de
316424;0;ZG;1707;Risch;Untere Weidstrasse;20;6343;0;Rotkreuz;2675203.363;1221172.853;de
316425;0;ZG;1707;Risch;Untere Weidstrasse;22;6343;0;Rotkreuz;2675222.529;1221181.494;de
316426;0;ZG;1707;Risch;Untere Weidstrasse;24;6343;0;Rotkreuz;2675278.407;1221192.418;de
316427;0;ZG;1707;Risch;Untere Weidstrasse;26;6343;0;Rotkreuz;2675261.901;1221201.317;de
316429;0;ZG;1707;Risch;Untere Weidstrasse;1;6343;0;Rotkreuz;2675223.299;1221078.41;de
316430;0;ZG;1707;Risch;Untere Weidstrasse;7;6343;0;Rotkreuz;2675193.818;1221081.033;de
316431;0;ZG;1707;Risch;Untere Weidstrasse;9;6343;0;Rotkreuz;2675173.137;1221093.22;de
316432;0;ZG;1707;Risch;Untere Weidstrasse;11;6343;0;Rotkreuz;2675154.822;1221106.219;de
316433;0;ZG;1707;Risch;Weidstrasse;12;6343;0;Rotkreuz;2675220.73;1221051.425;de
316434;0;ZG;1707;Risch;Weidstrasse;14;6343;0;Rotkreuz;2675199.061;1221049.229;de
316435;0;ZG;1707;Risch;Weidstrasse;16;6343;0;Rotkreuz;2675183.219;1221051.797;de
316436;0;ZG;1707;Risch;Weidstrasse;18;6343;0;Rotkreuz;2675072.817;1220992.675;de
316437;0;ZG;1707;Risch;Weidstrasse;20;6343;0;Rotkreuz;2675061.687;1220999.115;de
316438;0;ZG;1707;Risch;Sagenweid;1;6343;0;Rotkreuz;2675117.165;1221020.657;de
316439;0;ZG;1707;Risch;Sagenweid;3;6343;0;Rotkreuz;2675090.891;1221035.495;de
316440;0;ZG;1707;Risch;Sagenweid;5;6343;0;Rotkreuz;2675072.126;1221048.023;de
316441;0;ZG;1707;Risch;Sagenweid;7;6343;0;Rotkreuz;2675077.796;1221079.192;de
316442;0;ZG;1707;Risch;Sagenweid;9;6343;0;Rotkreuz;2675090.194;1221102.225;de
316443;0;ZG;1707;Risch;Sagenweid;11;6343;0;Rotkreuz;2675109.925;1221123.938;de
316444;0;ZG;1707;Risch;Sagenweid;14;6343;0;Rotkreuz;2675133.61;1221117.023;de
316445;0;ZG;1707;Risch;Sagenweid;12;6343;0;Rotkreuz;2675114.911;1221091.449;de
316446;0;ZG;1707;Risch;Sagenweid;10;6343;0;Rotkreuz;2675094.939;1221061.131;de
316447;0;ZG;1707;Risch;Sagenweid;8;6343;0;Rotkreuz;2675119.852;1221055.997;de
316448;0;ZG;1707;Risch;Sagenweid;6;6343;0;Rotkreuz;2675139.916;1221079.708;de
316449;0;ZG;1707;Risch;Sagenweid;4;6343;0;Rotkreuz;2675155.902;1221064.456;de
316450;0;ZG;1707;Risch;Sagenweid;2;6343;0;Rotkreuz;2675140.154;1221042.527;de
316451;0;ZG;1707;Risch;Weidstrasse;2;6343;0;Rotkreuz;2675323.664;1221104.608;de
316452;0;ZG;1707;Risch;Weidstrasse;4;6343;0;Rotkreuz;2675306.19;1221109.533;de
316453;0;ZG;1707;Risch;Weidstrasse;6;6343;0;Rotkreuz;2675298.206;1221127.364;de
316454;0;ZG;1707;Risch;Obere Weidstrasse;2;6343;0;Rotkreuz;2675306.305;1221036.162;de
316455;0;ZG;1707;Risch;Obere Weidstrasse;4;6343;0;Rotkreuz;2675326.086;1221019.067;de
316456;0;ZG;1707;Risch;Obere Weidstrasse;6;6343;0;Rotkreuz;2675335.182;1221004.17;de
316457;0;ZG;1707;Risch;Obere Weidstrasse;1;6343;0;Rotkreuz;2675358.685;1220980.387;de
316458;0;ZG;1707;Risch;Meierskappelerstrasse;18;6343;0;Rotkreuz;2675355.758;1221050.386;de
316459;0;ZG;1707;Risch;Meierskappelerstrasse;20;6343;0;Rotkreuz;2675368.409;1221029.15;de
316460;0;ZG;1707;Risch;Meierskappelerstrasse;22;6343;0;Rotkreuz;2675379.592;1221006.69;de
316461;0;ZG;1707;Risch;Meierskappelerstrasse;24;6343;0;Rotkreuz;2675389.114;1220987.337;de
316462;0;ZG;1707;Risch;Meierskappelerstrasse;26;6343;0;Rotkreuz;2675387.245;1220968.71;de
316463;0;ZG;1707;Risch;Obere Weidstrasse;8;6343;0;Rotkreuz;2675299.15;1220980.884;de
316464;0;ZG;1707;Risch;Obere Weidstrasse;3;6343;0;Rotkreuz;2675321.293;1220953.83;de
316465;0;ZG;1707;Risch;Obere Weidstrasse;5;6343;0;Rotkreuz;2675275.586;1220938.824;de
316466;0;ZG;1707;Risch;Obere Weidstrasse;7;6343;0;Rotkreuz;2675261.058;1220946.762;de
316467;0;ZG;1707;Risch;Obere Weidstrasse;9;6343;0;Rotkreuz;2675213.854;1220940.254;de
316468;0;ZG;1707;Risch;Obere Weidstrasse;11;6343;0;Rotkreuz;2675199.321;1220948.317;de
316469;0;ZG;1707;Risch;Weidstrasse;9;6343;0;Rotkreuz;2675266.276;1221011.866;de
316470;0;ZG;1707;Risch;Weidstrasse;11;6343;0;Rotkreuz;2675205.654;1221007.96;de
316471;0;ZG;1707;Risch;Weidstrasse;15;6343;0;Rotkreuz;2675160.791;1220975.933;de
316472;0;ZG;1707;Risch;Weidstrasse;17;6343;0;Rotkreuz;2675136.442;1220989.251;de
316473;0;ZG;1707;Risch;Weidstrasse;19;6343;0;Rotkreuz;2675148.131;1220931.842;de
316474;0;ZG;1707;Risch;Weidstrasse;21;6343;0;Rotkreuz;2675124.348;1220946.015;de
316475;0;ZG;1707;Risch;Weidstrasse;23;6343;0;Rotkreuz;2675093.433;1220924.218;de
316476;0;ZG;1707;Risch;Weidstrasse;25;6343;0;Rotkreuz;2675070.142;1220937.893;de
316477;0;ZG;1707;Risch;Ringstrasse;19;6343;0;Rotkreuz;2674859.836;1220770.877;de
316478;0;ZG;1707;Risch;Ringstrasse;21;6343;0;Rotkreuz;2674895.154;1220767.53;de
316479;0;ZG;1707;Risch;Ringstrasse;16;6343;0;Rotkreuz;2674840.236;1220800.344;de
316480;0;ZG;1707;Risch;Ringstrasse;14;6343;0;Rotkreuz;2674832.494;1220799.548;de
316481;0;ZG;1707;Risch;Ringstrasse;12;6343;0;Rotkreuz;2674825.118;1220798.505;de
316482;0;ZG;1707;Risch;Ringstrasse;10;6343;0;Rotkreuz;2674817.437;1220797.644;de
316483;0;ZG;1707;Risch;Ringstrasse;8;6343;0;Rotkreuz;2674790.161;1220787.687;de
316484;0;ZG;1707;Risch;Küntwilerstrasse;99;6343;0;Rotkreuz;2674774.353;1220792.328;de
316485;0;ZG;1707;Risch;Ringstrasse;18;6343;0;Rotkreuz;2674875.332;1220795.792;de
316486;0;ZG;1707;Risch;Ringstrasse;20;6343;0;Rotkreuz;2674882.804;1220794.72;de
316487;0;ZG;1707;Risch;Ringstrasse;22;6343;0;Rotkreuz;2674890.471;1220793.647;de
316488;0;ZG;1707;Risch;Ringstrasse;24;6343;0;Rotkreuz;2674897.943;1220792.526;de
316490;0;ZG;1707;Risch;Ringstrasse;28;6343;0;Rotkreuz;2674878.812;1220822.954;de
316492;0;ZG;1707;Risch;Ringstrasse;5;6343;0;Rotkreuz;2674825.036;1220820.567;de
316493;0;ZG;1707;Risch;Ringstrasse;4;6343;0;Rotkreuz;2674805.202;1220844.005;de
316494;0;ZG;1707;Risch;Ringstrasse;2;6343;0;Rotkreuz;2674807.611;1220866.741;de
316495;0;ZG;1707;Risch;Ringstrasse;3;6343;0;Rotkreuz;2674826.771;1220841.107;de
316496;0;ZG;1707;Risch;Ringstrasse;11;6343;0;Rotkreuz;2674850.486;1220852.772;de
316497;0;ZG;1707;Risch;Küntwilerstrasse;59;6343;0;Rotkreuz;2674816.848;1220899.979;de
316498;0;ZG;1707;Risch;Küntwilerstrasse;61;6343;0;Rotkreuz;2674788.769;1220895.266;de
316499;0;ZG;1707;Risch;Küntwilerstrasse;63;6343;0;Rotkreuz;2674769.783;1220886.597;de
316500;0;ZG;1707;Risch;Küntwilerstrasse;65;6343;0;Rotkreuz;2674752.749;1220873.778;de
316501;0;ZG;1707;Risch;Küntwilerstrasse;69;6343;0;Rotkreuz;2674772.53;1220855.215;de
316502;0;ZG;1707;Risch;Küntwilerstrasse;71;6343;0;Rotkreuz;2674775.029;1220821.632;de
316503;0;ZG;1707;Risch;Küntwilerstrasse;73;6343;0;Rotkreuz;2674765.933;1220819.739;de
316504;0;ZG;1707;Risch;Küntwilerstrasse;75;6343;0;Rotkreuz;2674746.397;1220817.297;de
316505;0;ZG;1707;Risch;Küntwilerstrasse;77;6343;0;Rotkreuz;2674725.758;1220810.948;de
316506;0;ZG;1707;Risch;Küntwilerstrasse;79;6343;0;Rotkreuz;2674709.689;1220821.072;de
316507;0;ZG;1707;Risch;Küntwilerstrasse;81;6343;0;Rotkreuz;2674734.798;1220831.705;de
316508;0;ZG;1707;Risch;Küntwilerstrasse;83;6343;0;Rotkreuz;2674730.033;1220843.301;de
316509;0;ZG;1707;Risch;Küntwilerstrasse;85;6343;0;Rotkreuz;2674707.372;1220804.574;de
316510;0;ZG;1707;Risch;Küntwilerstrasse;97;6343;0;Rotkreuz;2674686.101;1220796.677;de
316511;0;ZG;1707;Risch;Küntwilerstrasse;100;6343;0;Rotkreuz;2674638.395;1220740.611;de
316512;0;ZG;1707;Risch;Bachtalen;1;6343;0;Rotkreuz;2674640.206;1220720.077;de
316513;0;ZG;1707;Risch;Bachtalen;2;6343;0;Rotkreuz;2674665.439;1220671.159;de
316518;0;ZG;1707;Risch;Birkenstrasse;5;6343;0;Rotkreuz;2675371.207;1221902.596;de
316520;0;ZG;1707;Risch;Birkenstrasse;7;6343;0;Rotkreuz;2675339.379;1221921.439;de
316521;0;ZG;1707;Risch;Birkenstrasse;9;6343;0;Rotkreuz;2675319.806;1221959.675;de
316522;0;ZG;1707;Risch;Sonnmatt;14;6343;0;Rotkreuz;2675304.116;1221908.271;de
316523;0;ZG;1707;Risch;Sonnmatt;18;6343;0;Rotkreuz;2675287.94;1221942.092;de
316524;0;ZG;1707;Risch;Sonnmatt;16;6343;0;Rotkreuz;2675264.745;1221935.925;de
316525;0;ZG;1707;Risch;Sonnmatt;20;6343;0;Rotkreuz;2675271.948;1221986.111;de
316526;0;ZG;1707;Risch;Sonnmatt;17;6343;0;Rotkreuz;2675223.157;1221964.723;de
316527;0;ZG;1707;Risch;Sonnmatt;15;6343;0;Rotkreuz;2675208.409;1221937.211;de
