EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
311967;0;ZG;1702;Cham;Zugerstrasse;64;6330;0;Cham;2678112.696;1226192.613;de
311968;0;ZG;1702;Cham;Zugerstrasse;66;6330;0;Cham;2678153.32;1226204.387;de
311969;0;ZG;1702;Cham;Zugerstrasse;68;6330;0;Cham;2678164.601;1226208.05;de
311970;0;ZG;1702;Cham;Zugerstrasse;72;6330;0;Cham;2678207.366;1226217.881;de
311971;0;ZG;1702;Cham;Zugerstrasse;76;6330;0;Cham;2678246.223;1226233.544;de
311974;0;ZG;1702;Cham;Zugerstrasse;84;6330;0;Cham;2678345.984;1226287.229;de
311975;0;ZG;1702;Cham;Andreasweg;12;6330;0;Cham;2678084.363;1226171.109;de
311976;0;ZG;1702;Cham;Andreasweg;10;6330;0;Cham;2678064.594;1226157.626;de
311977;0;ZG;1702;Cham;Seeweg;4;6330;0;Cham;2678123.694;1226076.263;de
311979;0;ZG;1702;Cham;Seeweg;8;6330;0;Cham;2678165.907;1226087.404;de
311980;0;ZG;1702;Cham;Seeweg;12;6330;0;Cham;2678200.601;1226109.826;de
311981;0;ZG;1702;Cham;Seeweg;14;6330;0;Cham;2678214.14;1226116.027;de
311982;0;ZG;1702;Cham;Seeweg;16;6330;0;Cham;2678233.145;1226125.289;de
311983;0;ZG;1702;Cham;Seeweg;18;6330;0;Cham;2678239.268;1226127.95;de
311984;0;ZG;1702;Cham;Seeweg;20;6330;0;Cham;2678256.353;1226134.929;de
311985;0;ZG;1702;Cham;Seeweg;22;6330;0;Cham;2678272.456;1226142.117;de
311987;0;ZG;1702;Cham;Zugerstrasse;79;6330;0;Cham;2678315.48;1226311.387;de
311988;0;ZG;1702;Cham;Zugerstrasse;81;6330;0;Cham;2678331.109;1226336.373;de
311990;0;ZG;1702;Cham;Zugerstrasse;87;6330;0;Cham;2678358.867;1226364.423;de
311991;0;ZG;1702;Cham;Zugerstrasse;89;6330;0;Cham;2678352.615;1226368.82;de
311992;0;ZG;1702;Cham;Zugerstrasse;91;6330;0;Cham;2678346.609;1226373.216;de
311993;0;ZG;1702;Cham;Zugerstrasse;93;6330;0;Cham;2678323.638;1226382.533;de
311994;0;ZG;1702;Cham;Zugerstrasse;95;6330;0;Cham;2678335.202;1226395.707;de
311995;0;ZG;1702;Cham;Zugerstrasse;97;6330;0;Cham;2678347.271;1226411.633;de
311996;0;ZG;1702;Cham;Zugerstrasse;99;6330;0;Cham;2678357.78;1226427.704;de
311997;0;ZG;1702;Cham;Zugerstrasse;101;6330;0;Cham;2678362.842;1226394.865;de
311998;0;ZG;1702;Cham;Zugerstrasse;103;6330;0;Cham;2678368.845;1226390.463;de
311999;0;ZG;1702;Cham;Zugerstrasse;105;6330;0;Cham;2678375.383;1226390.083;de
312000;0;ZG;1702;Cham;Zugerstrasse;107;6330;0;Cham;2678375.558;1226412.709;de
312001;0;ZG;1702;Cham;Duggelistrasse;4;6330;0;Cham;2678307.635;1226364.619;de
312002;0;ZG;1702;Cham;Eichstrasse;30;6330;0;Cham;2678292.934;1226342.201;de
312003;0;ZG;1702;Cham;Eichstrasse;28;6330;0;Cham;2678285.754;1226298.928;de
312004;0;ZG;1702;Cham;Eichstrasse;26;6330;0;Cham;2678263.734;1226323.35;de
312005;0;ZG;1702;Cham;Eichstrasse;24;6330;0;Cham;2678252.042;1226293.762;de
312006;0;ZG;1702;Cham;Duggelistrasse;2;6330;0;Cham;2678325.655;1226355.631;de
312007;0;ZG;1702;Cham;Duggelistrasse;10;6330;0;Cham;2678258.458;1226418.721;de
312008;0;ZG;1702;Cham;Duggelistrasse;12;6330;0;Cham;2678242.177;1226438.231;de
312009;0;ZG;1702;Cham;Albisstrasse;1;6330;0;Cham;2678230.836;1226457.972;de
312010;0;ZG;1702;Cham;Albisstrasse;2;6330;0;Cham;2678258.105;1226462.766;de
312011;0;ZG;1702;Cham;Albisstrasse;3;6330;0;Cham;2678241.432;1226488.647;de
312012;0;ZG;1702;Cham;Albisstrasse;4;6330;0;Cham;2678262.011;1226481.083;de
312013;0;ZG;1702;Cham;Albisstrasse;5;6330;0;Cham;2678245.527;1226502.488;de
312014;0;ZG;1702;Cham;Albisstrasse;6;6330;0;Cham;2678264.55;1226495.784;de
312015;0;ZG;1702;Cham;Albisstrasse;7;6330;0;Cham;2678249.629;1226523.088;de
312016;0;ZG;1702;Cham;Albisstrasse;8;6330;0;Cham;2678270.795;1226511.996;de
312017;0;ZG;1702;Cham;Albisstrasse;9;6330;0;Cham;2678257.588;1226537.139;de
312018;0;ZG;1702;Cham;Albisstrasse;10;6330;0;Cham;2678278.607;1226529.233;de
312019;0;ZG;1702;Cham;Albisstrasse;11;6330;0;Cham;2678263.205;1226560.257;de
312020;0;ZG;1702;Cham;Albisstrasse;12;6330;0;Cham;2678283.49;1226544.909;de
312021;0;ZG;1702;Cham;Albisstrasse;13;6330;0;Cham;2678268.055;1226581.294;de
312022;0;ZG;1702;Cham;Albisstrasse;14;6330;0;Cham;2678288.373;1226562.637;de
312023;0;ZG;1702;Cham;Eichstrasse;35;6330;0;Cham;2678298.976;1226451.913;de
312024;0;ZG;1702;Cham;Eichstrasse;33;6330;0;Cham;2678304.837;1226420.753;de
312025;0;ZG;1702;Cham;Eichstrasse;31;6330;0;Cham;2678288.33;1226400.971;de
312026;0;ZG;1702;Cham;Duggelimatt;1;6330;0;Cham;2678263.566;1226368.686;de
312027;0;ZG;1702;Cham;Duggelimatt;2;6330;0;Cham;2678248.378;1226355.891;de
312028;0;ZG;1702;Cham;Duggelimatt;3;6330;0;Cham;2678235.34;1226345.096;de
312029;0;ZG;1702;Cham;Duggelimatt;4;6330;0;Cham;2678224.448;1226357.747;de
312030;0;ZG;1702;Cham;Duggelimatt;5;6330;0;Cham;2678241.053;1226373.863;de
312031;0;ZG;1702;Cham;Duggelimatt;6;6330;0;Cham;2678217.903;1226404.875;de
312032;0;ZG;1702;Cham;Duggelimatt;7;6330;0;Cham;2678207.794;1226417.378;de
312033;0;ZG;1702;Cham;Duggelimatt;8;6330;0;Cham;2678191.187;1226392.813;de
312034;0;ZG;1702;Cham;Duggelimatt;9;6330;0;Cham;2678208.185;1226380.417;de
312035;0;ZG;1702;Cham;Duggelimatt;10;6330;0;Cham;2678196.414;1226370.786;de
312036;0;ZG;1702;Cham;Duggelistrasse;7;6330;0;Cham;2678248.277;1226400.941;de
312037;0;ZG;1702;Cham;Duggelistrasse;9;6330;0;Cham;2678229.785;1226416.355;de
312038;0;ZG;1702;Cham;Duggelistrasse;11;6330;0;Cham;2678219.554;1226435.603;de
312039;0;ZG;1702;Cham;Eichstrasse;16;6330;0;Cham;2678139.801;1226332.146;de
312040;0;ZG;1702;Cham;Eichstrasse;18;6330;0;Cham;2678155.518;1226357.054;de
312041;0;ZG;1702;Cham;Eichstrasse;12;6330;0;Cham;2678155.876;1226292.811;de
312042;0;ZG;1702;Cham;Eichstrasse;20;6330;0;Cham;2678181.754;1226306.612;de
312043;0;ZG;1702;Cham;Eichstrasse;22;6330;0;Cham;2678191.08;1226334.788;de
312044;0;ZG;1702;Cham;Eichstrasse;23;6330;0;Cham;2678208.083;1226283.504;de
312045;0;ZG;1702;Cham;Eichstrasse;21;6330;0;Cham;2678175.114;1226267.672;de
312046;0;ZG;1702;Cham;Eichstrasse;43;6330;0;Cham;2678311.182;1226537.048;de
312047;0;ZG;1702;Cham;Eichstrasse;39;6330;0;Cham;2678308.012;1226499.983;de
312048;0;ZG;1702;Cham;Eichstrasse;37;6330;0;Cham;2678323.258;1226462.627;de
312049;0;ZG;1702;Cham;Eichstrasse;41;6330;0;Cham;2678338.589;1226506.481;de
312050;0;ZG;1702;Cham;Eichstrasse;45;6330;0;Cham;2678348.497;1226552.581;de
312051;0;ZG;1702;Cham;Eichstrasse;50;6330;0;Cham;2678393.304;1226538.758;de
312052;0;ZG;1702;Cham;Eichstrasse;52;6330;0;Cham;2678415.141;1226539.206;de
312053;0;ZG;1702;Cham;Eichstrasse;54;6330;0;Cham;2678432.868;1226526.746;de
312054;0;ZG;1702;Cham;Eichstrasse;56;6330;0;Cham;2678437.694;1226505.255;de
312055;0;ZG;1702;Cham;Zugerstrasse;109;6330;0;Cham;2678395.642;1226495.915;de
312056;0;ZG;1702;Cham;Nelkenweg;1;6330;0;Cham;2678194.284;1226531.563;de
312057;0;ZG;1702;Cham;Nelkenweg;4;6330;0;Cham;2678223.664;1226527.698;de
312058;0;ZG;1702;Cham;Nelkenweg;3;6330;0;Cham;2678196.235;1226553.051;de
312059;0;ZG;1702;Cham;Nelkenweg;6;6330;0;Cham;2678233.44;1226554.956;de
312060;0;ZG;1702;Cham;Nelkenweg;5;6330;0;Cham;2678204.046;1226576.735;de
312061;0;ZG;1702;Cham;Nelkenweg;8;6330;0;Cham;2678243.909;1226585.153;de
312062;0;ZG;1702;Cham;Mattenstrasse;16;6330;0;Cham;2678253.615;1226616.777;de
312063;0;ZG;1702;Cham;Mattenstrasse;18;6330;0;Cham;2678229.684;1226632.409;de
312064;0;ZG;1702;Cham;Mattenstrasse;17;6330;0;Cham;2678211.126;1226601.641;de
312065;0;ZG;1702;Cham;Mattenstrasse;19;6330;0;Cham;2678186.954;1226609.705;de
312066;0;ZG;1702;Cham;Mattenstrasse;20;6330;0;Cham;2678205.511;1226647.314;de
312067;0;ZG;1702;Cham;Mattenstrasse;22;6330;0;Cham;2678171.102;1226646.424;de
312069;0;ZG;1702;Cham;Duggelistrasse;15;6330;0;Cham;2678191.225;1226464.52;de
312070;0;ZG;1702;Cham;Duggelistrasse;16;6330;0;Cham;2678198.234;1226497.642;de
312071;0;ZG;1702;Cham;Duggelistrasse;17;6330;0;Cham;2678168.096;1226482.066;de
312072;0;ZG;1702;Cham;Duggelistrasse;18;6330;0;Cham;2678181.16;1226512.579;de
312073;0;ZG;1702;Cham;Duggelistrasse;19;6330;0;Cham;2678160.747;1226496.371;de
312074;0;ZG;1702;Cham;Duggelistrasse;20;6330;0;Cham;2678165.715;1226526.621;de
312075;0;ZG;1702;Cham;Duggelistrasse;21;6330;0;Cham;2678142.065;1226507.558;de
312076;0;ZG;1702;Cham;Duggelistrasse;22;6330;0;Cham;2678155.733;1226538.312;de
312077;0;ZG;1702;Cham;Duggelistrasse;23;6330;0;Cham;2678132.382;1226518.674;de
312078;0;ZG;1702;Cham;Duggelistrasse;24;6330;0;Cham;2678134.111;1226551.59;de
312080;0;ZG;1702;Cham;Duggelistrasse;26;6330;0;Cham;2678117.607;1226549.879;de
312081;0;ZG;1702;Cham;Duggelistrasse;27;6330;0;Cham;2678110.049;1226569.379;de
312082;0;ZG;1702;Cham;Duggelistrasse;28;6330;0;Cham;2678136.41;1226572.591;de
312083;0;ZG;1702;Cham;Duggelistrasse;29;6330;0;Cham;2678117.081;1226590.919;de
312084;0;ZG;1702;Cham;Duggelistrasse;30;6330;0;Cham;2678158.143;1226601.408;de
312085;0;ZG;1702;Cham;Duggelistrasse;31;6330;0;Cham;2678092.084;1226618.722;de
312086;0;ZG;1702;Cham;Duggelistrasse;32;6330;0;Cham;2678168.885;1226560.57;de
312087;0;ZG;1702;Cham;Duggelistrasse;33;6330;0;Cham;2678127.68;1226604.351;de
312088;0;ZG;1702;Cham;Duggelistrasse;33a;6330;0;Cham;2678099.007;1226627.88;de
312089;0;ZG;1702;Cham;Duggelistrasse;34;6330;0;Cham;2678178.654;1226584.067;de
312090;0;ZG;1702;Cham;Duggelistrasse;35;6330;0;Cham;2678134.621;1226623.505;de
312091;0;ZG;1702;Cham;Florastrasse;1;6330;0;Cham;2678068.975;1226532.018;de
312092;0;ZG;1702;Cham;Florastrasse;2;6330;0;Cham;2678084.213;1226545.692;de
312093;0;ZG;1702;Cham;Florastrasse;3;6330;0;Cham;2678054.029;1226544.228;de
312094;0;ZG;1702;Cham;Florastrasse;4;6330;0;Cham;2678064.823;1226559.466;de
312095;0;ZG;1702;Cham;Florastrasse;5;6330;0;Cham;2678037.105;1226556.385;de
312096;0;ZG;1702;Cham;Florastrasse;6;6330;0;Cham;2678052.808;1226582.227;de
312097;0;ZG;1702;Cham;Florastrasse;7;6330;0;Cham;2678030.535;1226579.002;de
312098;0;ZG;1702;Cham;Florastrasse;8;6330;0;Cham;2678074.395;1226574.802;de
312099;0;ZG;1702;Cham;Florastrasse;9;6330;0;Cham;2678040.401;1226600.788;de
312100;0;ZG;1702;Cham;Florastrasse;10;6330;0;Cham;2678096.521;1226557.414;de
312101;0;ZG;1702;Cham;Florastrasse;11;6330;0;Cham;2678062.902;1226607.72;de
312102;0;ZG;1702;Cham;Florastrasse;13;6330;0;Cham;2678081.672;1226587.402;de
312103;0;ZG;1702;Cham;Mugerenmatt;2;6330;0;Cham;2678011.901;1226325.288;de
312104;0;ZG;1702;Cham;Mugerenmatt;4;6330;0;Cham;2678021.935;1226328.731;de
312105;0;ZG;1702;Cham;Mugerenmatt;6;6330;0;Cham;2678031.969;1226332.393;de
312106;0;ZG;1702;Cham;Mugerenmatt;8;6330;0;Cham;2678041.564;1226335.837;de
312107;0;ZG;1702;Cham;Mugerenmatt;10;6330;0;Cham;2678051.305;1226341.331;de
312108;0;ZG;1702;Cham;Mugerenmatt;12;6330;0;Cham;2678071.672;1226356.128;de
312109;0;ZG;1702;Cham;Mugerenmatt;16;6330;0;Cham;2678093.519;1226378.45;de
312110;0;ZG;1702;Cham;Mugerenmatt;18;6330;0;Cham;2678095.894;1226373.901;de
312111;0;ZG;1702;Cham;Mugerenmatt;20;6330;0;Cham;2678108.355;1226363.393;de
312112;0;ZG;1702;Cham;Mugerenmatt;14a;6330;0;Cham;2678086.521;1226326.303;de
312113;0;ZG;1702;Cham;Mugerenstrasse;52;6330;0;Cham;2678008.277;1226412.487;de
312114;0;ZG;1702;Cham;Mugerenstrasse;56;6330;0;Cham;2677980.123;1226448.1;de
312115;0;ZG;1702;Cham;Mugerenstrasse;58;6330;0;Cham;2678030.529;1226469.382;de
312116;0;ZG;1702;Cham;Mugerenstrasse;60;6330;0;Cham;2677989.35;1226476.267;de
312117;0;ZG;1702;Cham;Mugerenstrasse;62;6330;0;Cham;2677985.688;1226498.538;de
312118;0;ZG;1702;Cham;Mugerenstrasse;64;6330;0;Cham;2678042.534;1226516.099;de
312119;0;ZG;1702;Cham;Mugerenstrasse;66;6330;0;Cham;2678021.894;1226524.579;de
312121;0;ZG;1702;Cham;Zugerstrasse;61;6330;0;Cham;2678056.555;1226215.582;de
312123;0;ZG;1702;Cham;Parkweg;2;6330;0;Cham;2677853.288;1226274.072;de
312124;0;ZG;1702;Cham;Parkweg;4;6330;0;Cham;2677867.056;1226278.567;de
312125;0;ZG;1702;Cham;Parkweg;6;6330;0;Cham;2677944.633;1226283.665;de
312126;0;ZG;1702;Cham;Grundweg;3;6330;0;Cham;2677919.601;1226254.591;de
312127;0;ZG;1702;Cham;Grundweg;1;6330;0;Cham;2677925.032;1226238.099;de
312128;0;ZG;1702;Cham;Mugerenstrasse;3;6330;0;Cham;2677981.967;1226279.632;de
312129;0;ZG;1702;Cham;Scheuermattstrasse;4;6330;0;Cham;2677822.425;1226235.115;de
312130;0;ZG;1702;Cham;Scheuermattstrasse;6;6330;0;Cham;2677818.207;1226249.728;de
312131;0;ZG;1702;Cham;Zugerstrasse;39;6330;0;Cham;2677824.511;1226186.784;de
312132;0;ZG;1702;Cham;Zugerstrasse;41;6330;0;Cham;2677847.408;1226191.149;de
312133;0;ZG;1702;Cham;Zugerstrasse;43;6330;0;Cham;2677869.617;1226195.82;de
312134;0;ZG;1702;Cham;Zugerstrasse;45;6330;0;Cham;2677902.252;1226198.682;de
312135;0;ZG;1702;Cham;Zugerstrasse;47;6330;0;Cham;2677922.114;1226202.486;de
312136;0;ZG;1702;Cham;Zugerstrasse;49;6330;0;Cham;2677950.91;1226214.132;de
312137;0;ZG;1702;Cham;Bergackerstrasse;42;6330;0;Cham;2677717.179;1226654.6;de
312138;0;ZG;1702;Cham;Bergackerstrasse;38;6330;0;Cham;2677759.109;1226599.198;de
312139;0;ZG;1702;Cham;Bergackerstrasse;36;6330;0;Cham;2677730.613;1226584.153;de
312140;0;ZG;1702;Cham;Bergackerstrasse;40;6330;0;Cham;2677783.591;1226609.242;de
312141;0;ZG;1702;Cham;Bergackerstrasse;32;6330;0;Cham;2677732.96;1226562.52;de
312142;0;ZG;1702;Cham;Bergackerstrasse;26;6330;0;Cham;2677756.56;1226555.332;de
312143;0;ZG;1702;Cham;Bergackerstrasse;22;6330;0;Cham;2677794.027;1226513.115;de
312144;0;ZG;1702;Cham;Bergackerstrasse;14;6330;0;Cham;2677837.862;1226433.516;de
312146;0;ZG;1702;Cham;Ackerstrasse;4;6330;0;Cham;2677805.202;1226548.923;de
312148;0;ZG;1702;Cham;Ackerstrasse;3;6330;0;Cham;2677825.747;1226588.668;de
312149;0;ZG;1702;Cham;Ackerstrasse;1;6330;0;Cham;2677784.992;1226560.292;de
312151;0;ZG;1702;Cham;Moosstrasse;2;6330;0;Cham;2677821.59;1226483.841;de
312152;0;ZG;1702;Cham;Moosstrasse;4;6330;0;Cham;2677851.312;1226478.342;de
312153;0;ZG;1702;Cham;Moosstrasse;6;6330;0;Cham;2677856.654;1226474.984;de
312154;0;ZG;1702;Cham;Moosstrasse;10;6330;0;Cham;2677893.57;1226550.954;de
312155;0;ZG;1702;Cham;Moosstrasse;18;6330;0;Cham;2677945.732;1226592.622;de
312156;0;ZG;1702;Cham;Moosstrasse;14;6330;0;Cham;2677930.41;1226561.941;de
312157;0;ZG;1702;Cham;Moosstrasse;16;6330;0;Cham;2677939.811;1226565.512;de
312158;0;ZG;1702;Cham;Moosstrasse;3;6330;0;Cham;2677852.227;1226535.887;de
312159;0;ZG;1702;Cham;Moosstrasse;8;6330;0;Cham;2677862.725;1226512.381;de
312160;0;ZG;1702;Cham;Moosstrasse;20;6330;0;Cham;2677927.021;1226584.837;de
312161;0;ZG;1702;Cham;Moosmattstrasse;15;6330;0;Cham;2677882.697;1226477.732;de
312162;0;ZG;1702;Cham;Moosmattstrasse;13;6330;0;Cham;2677889.763;1226476.987;de
312163;0;ZG;1702;Cham;Moosmattstrasse;11;6330;0;Cham;2677895.89;1226477.655;de
312164;0;ZG;1702;Cham;Moosmattstrasse;9;6330;0;Cham;2677903.336;1226479.433;de
312165;0;ZG;1702;Cham;Moosmattstrasse;8;6330;0;Cham;2677884.183;1226508.07;de
312166;0;ZG;1702;Cham;Moosmattstrasse;6;6330;0;Cham;2677901.344;1226528.897;de
312167;0;ZG;1702;Cham;Moosmattstrasse;4;6330;0;Cham;2677926.227;1226528.667;de
312168;0;ZG;1702;Cham;Moosmattstrasse;2;6330;0;Cham;2677946.953;1226537.762;de
312169;0;ZG;1702;Cham;Flachsacker;13;6330;0;Cham;2677900.927;1226435.709;de
312170;0;ZG;1702;Cham;Flachsacker;12;6330;0;Cham;2677883.88;1226384.724;de
312171;0;ZG;1702;Cham;Flachsacker;15;6330;0;Cham;2677923.188;1226424.423;de
312172;0;ZG;1702;Cham;Flachsacker;20;6330;0;Cham;2677932.561;1226389.648;de
312173;0;ZG;1702;Cham;Flachsacker;17;6330;0;Cham;2677916.726;1226445.297;de
312174;0;ZG;1702;Cham;Flachsacker;19;6330;0;Cham;2677928.722;1226454.667;de
312175;0;ZG;1702;Cham;Flachsacker;22;6330;0;Cham;2677940.541;1226389.756;de
312176;0;ZG;1702;Cham;Flachsacker;11;6330;0;Cham;2677910.604;1226418.422;de
312177;0;ZG;1702;Cham;Flachsacker;24;6330;0;Cham;2677948.337;1226391.878;de
312178;0;ZG;1702;Cham;Flachsacker;16;6330;0;Cham;2677916.617;1226386.555;de
312179;0;ZG;1702;Cham;Flachsacker;14;6330;0;Cham;2677908.69;1226384.376;de
312180;0;ZG;1702;Cham;Flachsacker;9;6330;0;Cham;2677872.662;1226442.746;de
312181;0;ZG;1702;Cham;Flachsacker;4;6330;0;Cham;2677836.334;1226365.782;de
312182;0;ZG;1702;Cham;Flachsacker;18;6330;0;Cham;2677924.526;1226387.141;de
312183;0;ZG;1702;Cham;Flachsacker;7;6330;0;Cham;2677875.448;1226435.713;de
312184;0;ZG;1702;Cham;Flachsacker;5;6330;0;Cham;2677882.704;1226420.988;de
312185;0;ZG;1702;Cham;Moosstrasse;1;6330;0;Cham;2677831.171;1226522.395;de
312186;0;ZG;1702;Cham;Flachsacker;10;6330;0;Cham;2677873.919;1226381.354;de
312187;0;ZG;1702;Cham;Mugerenstrasse;5;6330;0;Cham;2677969.78;1226331.855;de
312188;0;ZG;1702;Cham;Moosstrasse;12;6330;0;Cham;2677902.143;1226553.456;de
312189;0;ZG;1702;Cham;Bergackerstrasse;13;6330;0;Cham;2677806.996;1226432.686;de
312190;0;ZG;1702;Cham;Bergackerstrasse;5;6330;0;Cham;2677813.216;1226398.163;de
312191;0;ZG;1702;Cham;Bergackerstrasse;7;6330;0;Cham;2677803.543;1226397.76;de
312192;0;ZG;1702;Cham;Bergackerstrasse;9;6330;0;Cham;2677792.197;1226392.481;de
312193;0;ZG;1702;Cham;Bergackerstrasse;11;6330;0;Cham;2677781.729;1226392.011;de
312194;0;ZG;1702;Cham;Bergackerstrasse;19;6330;0;Cham;2677771.464;1226452.768;de
312195;0;ZG;1702;Cham;Bergackerstrasse;21;6330;0;Cham;2677777.543;1226491.503;de
312196;0;ZG;1702;Cham;Bergackerstrasse;23;6330;0;Cham;2677744.843;1226530.614;de
312197;0;ZG;1702;Cham;Bergackerstrasse;31;6330;0;Cham;2677701.947;1226582.671;de
312198;0;ZG;1702;Cham;Bergackerstrasse;33;6330;0;Cham;2677686.194;1226604.174;de
312199;0;ZG;1702;Cham;Rebacker;15;6330;0;Cham;2677711.89;1226541.49;de
312200;0;ZG;1702;Cham;Rebacker;11;6330;0;Cham;2677713.956;1226523.311;de
312201;0;ZG;1702;Cham;Rebacker;9;6330;0;Cham;2677721.65;1226495.911;de
312202;0;ZG;1702;Cham;Rebacker;7;6330;0;Cham;2677734.345;1226469.179;de
312204;0;ZG;1702;Cham;Rebacker;4;6330;0;Cham;2677763.366;1226397.987;de
312207;0;ZG;1702;Cham;Sonneggstrasse;1;6330;0;Cham;2677690.881;1226490.254;de
312208;0;ZG;1702;Cham;Weinbergstrasse;2;6330;0;Cham;2677675.075;1226512.983;de
312209;0;ZG;1702;Cham;Weinbergstrasse;2a;6330;0;Cham;2677692.567;1226512.871;de
312210;0;ZG;1702;Cham;Weinbergstrasse;4;6330;0;Cham;2677658.121;1226526.523;de
312211;0;ZG;1702;Cham;Weinbergstrasse;10;6330;0;Cham;2677640.435;1226607.623;de
312212;0;ZG;1702;Cham;Weinbergstrasse;12;6330;0;Cham;2677636.5;1226638.894;de
312213;0;ZG;1702;Cham;Weinbergstrasse;14;6330;0;Cham;2677619.683;1226660.576;de
312214;0;ZG;1702;Cham;Weinbergstrasse;16;6330;0;Cham;2677599.883;1226683.855;de
312215;0;ZG;1702;Cham;Weinbergstrasse;18;6330;0;Cham;2677585.007;1226705.766;de
312216;0;ZG;1702;Cham;Weinbergstrasse;20;6330;0;Cham;2677562.912;1226725.172;de
312217;0;ZG;1702;Cham;Schluechtstrasse;19;6330;0;Cham;2677533.725;1226735.619;de
312219;0;ZG;1702;Cham;Schluechtstrasse;15;6330;0;Cham;2677499.168;1226676.157;de
312220;0;ZG;1702;Cham;Weinbergstrasse;19;6330;0;Cham;2677545.123;1226694.808;de
312222;0;ZG;1702;Cham;Weinbergstrasse;15;6330;0;Cham;2677568.949;1226683.266;de
312223;0;ZG;1702;Cham;Weinbergstrasse;13;6330;0;Cham;2677587.846;1226666.404;de
312224;0;ZG;1702;Cham;Weinbergstrasse;11;6330;0;Cham;2677598.924;1226640.46;de
312225;0;ZG;1702;Cham;Weinbergstrasse;9;6330;0;Cham;2677606.064;1226619.375;de
312226;0;ZG;1702;Cham;Weinbergstrasse;7;6330;0;Cham;2677613.906;1226595.149;de
312227;0;ZG;1702;Cham;Weinbergstrasse;5;6330;0;Cham;2677622.71;1226571.495;de
312228;0;ZG;1702;Cham;Weinbergstrasse;3;6330;0;Cham;2677629.738;1226538.691;de
312229;0;ZG;1702;Cham;Weinbergstrasse;1;6330;0;Cham;2677644.556;1226508.416;de
312233;0;ZG;1702;Cham;Schluechtstrasse;4;6330;0;Cham;2677451.809;1226564.611;de
312234;0;ZG;1702;Cham;Schluechtstrasse;6;6330;0;Cham;2677463.192;1226575.388;de
312235;0;ZG;1702;Cham;Schluechtstrasse;8;6330;0;Cham;2677472.589;1226596.805;de
312236;0;ZG;1702;Cham;Löbernstrasse;3;6330;0;Cham;2677518.878;1226597.945;de
312237;0;ZG;1702;Cham;Löbernstrasse;4;6330;0;Cham;2677506.422;1226570.169;de
312238;0;ZG;1702;Cham;Löbernstrasse;5;6330;0;Cham;2677543.062;1226587.758;de
312239;0;ZG;1702;Cham;Löbernstrasse;6;6330;0;Cham;2677511.088;1226562.529;de
312240;0;ZG;1702;Cham;Löbernstrasse;7;6330;0;Cham;2677563.013;1226576.014;de
312241;0;ZG;1702;Cham;Löbernstrasse;8;6330;0;Cham;2677525.418;1226555.489;de
